Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.24	LOC107984847	1	-	735566	738953	2.754151	4.944933	17.415773
CHS.22	LOC107984849	1	-	739962	740334	0.541216	0.957700	3.372964
CHS.25	LOC100288069	1	-	755864	778688	0.146142	0.463103	1.631022
CHS.27	LOC105378580	1	+	778760	810065	0.285178	3.750898	13.210449
CHS.26	RP11-206L10.9	1	+	784370	787186	2.451503	4.764930	16.781815
CHS.28	FAM87B	1	+	817371	819834	0.547281	0.968432	3.410763
CHS.30	LINC00115	1	-	826206	827522	0.976462	1.727882	6.085503
CHS.93	RP4-758J18.13	1	+	1409096	1410618	0.254979	0.451194	1.589079
CHS.94	LOC107984868	1	-	1411649	1416247	0.000000	0.000000	0.000000
CHS.105	TMEM240	1	-	1534778	1540360	0.000000	0.000000	0.000000
CHS.97	TMEM88B	1	+	1426128	1427787	0.000000	0.000000	0.000000
CHS.98	VWA1	1	+	1428141	1447244	0.000000	0.000000	0.000000
CHS.100	LOC102724312	1	-	1430157	1434573	0.000000	0.000000	0.000000
CHS.99	LOC107985729	1	+	1433233	1435626	0.000000	0.000000	0.000000
CHS.101	ATAD3C	1	+	1448004	1470221	0.038748	0.818322	2.882085
CHS.103	ATAD3B	1	+	1471732	1509467	0.382589	2.334176	8.220834
CHS.104	ATAD3A	1	+	1512143	1534689	0.569148	2.297792	8.092694
CHS.83	MXRA8	1	-	1352689	1363541	0.322593	1.185442	4.175060
CHS.86	AURKAIP1	1	-	1373730	1375438	2.457737	8.188576	28.839700
CHS.89	CCNL2	1	-	1385711	1399338	3.102841	21.139316	74.451475
CHS.90	RP4-758J18.2	1	+	1399527	1402046	1.823266	6.531921	23.005056
CHS.91	MRPL20	1	-	1401896	1407313	2.869716	14.001420	49.312210
CHS.106	SSU72	1	-	1541673	1574882	6.509995	46.801083	164.830767
CHS.107	RP5-832C2.5	1	+	1574975	1577075	0.298905	0.528922	1.862835
CHS.109	C1orf233	1	-	1598008	1600096	0.337003	0.596338	2.100269
CHS.110	LOC105378586	1	+	1600314	1607383	0.083044	0.157448	0.554522
CHS.111	MIB2	1	+	1615188	1630610	1.747194	14.309123	50.395920
CHS.113	MMP23B	1	+	1631681	1634654	0.000000	0.000000	0.000000
CHS.142	SKI	1	+	2228695	2310213	1.235512	23.856116	84.019890
CHS.158	RP3-395M20.12	1	+	2546465	2547460	1.234940	2.185268	7.696389
CHS.162	FAM213B	1	+	2586460	2591469	0.579971	1.431303	5.040968
CHS.163	MMEL1	1	-	2588555	2633042	0.000000	0.000000	0.000000
CHS.164	LOC105378597	1	+	2633111	2641043	0.335957	0.610646	2.150662
CHS.165	TTC34	1	-	2636988	2789737	0.000000	0.000000	0.000000
CHS.166	LOC105378603	1	-	2700540	2702756	0.000000	0.000000	0.000000
CHS.167	LOC105378602	1	+	2701377	2702276	0.000000	0.000000	0.000000
CHS.168	LOC105378601	1	+	2762488	2763387	0.000000	0.000000	0.000000
CHS.169	LOC105378598	1	+	2763419	2784745	0.000000	0.000000	0.000000
CHS.170	LOC107985732	1	+	2764564	2765629	0.000000	0.000000	0.000000
CHS.171	LOC105378600	1	+	2766073	2766972	0.000000	0.000000	0.000000
CHS.172	LOC107984904	1	+	2771826	2772891	0.000000	0.000000	0.000000
CHS.173	LOC105378599	1	+	2773495	2774394	0.000000	0.000000	0.000000
CHS.159	-	1	+	2548971	2549779	1.182942	2.093255	7.372327
CHS.157	RP3-395M20.8	1	-	2549920	2557011	1.019157	8.105328	28.546507
CHS.160	TNFRSF14	1	+	2555767	2565622	4.311527	23.884292	84.119126
CHS.161	LOC100996583	1	+	2566535	2584534	0.340974	0.603365	2.125017
CHS.187	ARHGEF16	1	+	3454583	3482186	0.029370	0.163781	0.576827
CHS.144	-	1	+	2314906	2324302	0.047131	0.480225	1.691325
CHS.146	MORN1	1	-	2321253	2391751	0.112716	1.208699	4.256970
CHS.145	LOC100129534	1	-	2350414	2352661	0.000000	0.000000	0.000000
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	1.473673	8.946086	31.507610
CHS.149	PEX10	1	-	2401373	2413797	0.896922	2.031653	7.155365
CHS.150	PLCH2	1	+	2412481	2508587	0.082312	2.313175	8.146870
CHS.151	-	1	-	2445838	2447604	0.000000	0.000000	0.000000
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	2.382791	8.178291	28.803479
CHS.180	PRDM16	1	+	3069025	3438621	0.000000	0.000000	0.000000
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.202	SMIM1	1	+	3772655	3776242	0.000000	0.000000	0.000000
CHS.203	LRRC47	1	-	3779856	3796504	1.828381	6.281082	22.121617
CHS.195	TP73	1	+	3652565	3736201	0.027923	0.386077	1.359741
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	1.534011	3.215587	11.325116
CHS.188	RP11-168F9.2	1	+	3487246	3487627	1.204188	2.130851	7.504736
CHS.189	MEGF6	1	-	3487942	3624779	1.943316	8.903648	31.358143
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.193	TPRG1L	1	+	3624992	3630131	4.332418	9.001630	31.703232
CHS.194	WRAP73	1	-	3630767	3650107	1.397305	10.312996	36.321789
CHS.209	LINC01134	1	+	3900349	3920041	0.033149	0.076101	0.268022
CHS.221	LOC107985376	1	+	4603688	4617555	0.740096	2.972310	10.468307
CHS.208	C1orf174	1	-	3889125	3900293	1.156202	3.360944	11.837053
CHS.223	AJAP1	1	+	4654775	4792518	0.049584	0.098259	0.346061
CHS.224	-	1	-	4729984	4736438	0.796855	1.410061	4.966157
CHS.205	DFFB	1	+	3810787	3888993	0.392885	2.593736	9.134991
CHS.206	CEP104	1	-	3812081	3857387	2.159969	13.198820	46.485497
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.114	CDK11B	1	-	1635226	1659839	13.099498	34.187073	120.404936
CHS.116	SLC35E2B	1	-	1660957	1693000	2.368789	9.454902	33.299628
CHS.117	LOC107985731	1	+	1692543	1699202	0.996994	1.764214	6.213462
CHS.118	MMP23A	1	+	1699939	1701808	0.000000	0.000000	0.000000
CHS.119	CDK11A	1	-	1702383	1724837	12.218294	52.349618	184.372392
CHS.120	SLC35E2	1	-	1724838	1746271	2.821381	11.284601	39.743725
CHS.121	NADK	1	-	1751232	1780514	17.262224	102.065705	359.469637
CHS.123	GNB1	1	-	1785122	1891117	5.130260	101.123077	356.149752
CHS.124	LOC105378949	1	+	1891057	1892722	0.411241	0.960570	3.383073
CHS.126	CALML6	1	+	1913751	1917296	0.000000	0.000000	0.000000
CHS.127	TMEM52	1	-	1917588	1919301	0.000000	0.000000	0.000000
CHS.128	CFAP74	1	-	1921951	2003837	0.000000	0.000000	0.000000
CHS.129	LOC107984872	1	+	1955857	1958986	0.000000	0.000000	0.000000
CHS.130	LOC105378589	1	-	2013065	2019186	0.000000	0.000000	0.000000
CHS.131	GABRD	1	+	2019329	2030769	0.000000	0.000000	0.000000
CHS.132	LOC105378590	1	-	2034704	2047447	0.000000	0.000000	0.000000
CHS.134	LOC105378591	1	-	2049201	2050070	0.000000	0.000000	0.000000
CHS.135	PRKCZ	1	+	2050470	2185399	0.153035	10.369204	36.519748
CHS.136	RP5-892K4.1	1	-	2141084	2145279	0.372736	0.659569	2.322964
CHS.139	LOC100506504	1	-	2181811	2184176	1.361639	2.409466	8.486002
CHS.138	FAAP20	1	-	2184460	2212720	0.224414	4.930934	17.366470
CHS.140	LOC105378593	1	+	2205359	2220493	0.059659	0.105569	0.371807
CHS.137	LOC105378592	1	-	2207597	2215193	0.000000	0.000000	0.000000
CHS.235	NPHP4	1	-	5850677	5992473	0.134504	0.711821	2.506994
CHS.236	-	1	+	5891972	5903913	0.101279	0.585224	2.061124
CHS.237	KCNAB2	1	+	5992298	6105423	1.200234	41.521497	146.236361
CHS.238	CHD5	1	-	6101347	6180311	0.050221	0.808850	2.848724
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.243295	0.492845	1.735773
CHS.250	HES2	1	-	6413000	6419919	0.000000	0.000000	0.000000
CHS.248	ACOT7	1	-	6264227	6393766	0.041133	0.605943	2.134097
CHS.240	RPL22	1	-	6185020	6200842	6.573107	29.341385	103.338696
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.372931	0.997152	3.511911
CHS.244	ICMT	1	-	6221193	6235984	0.922942	1.743074	6.139006
CHS.265	-	1	-	6783900	6784741	0.000000	0.000000	0.000000
CHS.260	PHF13	1	+	6613696	6624419	0.301271	1.145523	4.034468
CHS.261	THAP3	1	+	6624645	6635586	0.197373	1.094888	3.856134
CHS.262	DNAJC11	1	-	6634168	6701906	0.600922	6.831052	24.058577
CHS.259	ZBTB48	1	+	6579967	6589280	1.557401	10.448118	36.797679
CHS.257	KLHL21	1	-	6583341	6603446	1.744632	6.614052	23.294317
CHS.256	LOC107984913	1	-	6603447	6613374	0.229830	0.406692	1.432346
CHS.251	ESPN	1	+	6424776	6470604	0.263583	1.215254	4.280054
CHS.253	TNFRSF25	1	-	6461151	6466195	3.430742	11.206593	39.468985
CHS.252	PLEKHG5	1	-	6466092	6520061	0.105587	0.251539	0.885907
CHS.254	NOL9	1	-	6521217	6554598	1.287261	7.064791	24.881794
CHS.255	TAS1R1	1	+	6555278	6579757	0.295324	0.707716	2.492536
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.276	VAMP3	1	+	7771269	7781458	3.726823	19.590038	68.995006
CHS.280	UTS2	1	-	7846345	7913615	0.427913	0.938543	3.305495
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.339281	1.802408	6.347978
CHS.285	-	1	+	7990907	7997854	0.000000	0.000000	0.000000
CHS.266	CAMTA1	1	+	6785324	7770241	0.025662	12.605934	44.397387
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.023728	0.117670	0.414429
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.117243	0.207465	0.730681
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.024857	0.046742	0.164623
CHS.297	SLC45A1	1	+	8318085	8344167	0.000000	0.000000	0.000000
CHS.284	PARK7	1	+	7954291	7985282	8.592343	42.716567	150.445331
CHS.278	PER3	1	+	7784285	7845468	0.719525	2.089709	7.359837
CHS.279	-	1	-	7800861	7827342	0.327716	0.579904	2.042390
CHS.286	ERRFI1	1	-	8003039	8026806	0.137846	0.619951	2.183431
CHS.287	LOC107984914	1	+	8026493	8127110	0.000000	0.000000	0.000000
CHS.305	-	1	-	8912005	8912711	1.185536	2.097845	7.388493
CHS.307	CA6	1	+	8945302	8975161	0.771233	1.601224	5.639421
CHS.303	ENO1	1	-	8860551	8879092	14.237206	71.553790	252.008399
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.298	RERE	1	-	8352343	8826226	1.608387	38.339791	135.030573
CHS.299	-	1	+	8402313	8408669	5.497278	9.727617	34.260116
CHS.300	LOC102724552	1	+	8424645	8435016	0.452914	5.939255	20.917719
CHS.310	SLC2A5	1	-	9035019	9093407	0.032323	0.294371	1.036757
CHS.312	GPR157	1	-	9103390	9129170	0.135155	0.371901	1.309814
CHS.311	LOC107984916	1	-	9100305	9102986	0.577419	1.021762	3.598589
CHS.326	-	1	-	9490295	9503471	0.000000	0.000000	0.000000
CHS.318	SPSB1	1	+	9292882	9369532	0.038964	1.051897	3.704723
CHS.316	H6PD	1	+	9234767	9271337	2.392000	7.174991	25.269911
CHS.327	SLC25A33	1	+	9539469	9583217	0.159111	2.067245	7.280720
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.418362	3.047807	10.734204
CHS.338	LOC105376717	1	+	9850773	9855490	0.204577	0.372110	1.310550
CHS.341	LZIC	1	-	9922113	9995987	2.626284	8.972792	31.601666
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.397959	4.935390	17.382163
CHS.343	RBP7	1	+	9997197	10016020	7.573155	30.778762	108.401059
CHS.328	TMEM201	1	+	9588843	9614877	0.028092	0.164367	0.578890
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.330	LOC105376712	1	-	9628447	9629428	0.000000	0.000000	0.000000
CHS.331	PIK3CD	1	+	9629889	9729114	2.522690	67.563477	237.954740
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	4.065214	7.193532	25.335212
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	3.106889	5.497744	19.362742
CHS.334	CLSTN1	1	-	9728374	9824526	3.000360	23.668802	83.360181
CHS.345	UBE4B	1	+	10032983	10181239	3.983202	26.553582	93.520213
CHS.361	CASZ1	1	-	10636602	10796676	0.522744	4.959682	17.467718
CHS.363	-	1	+	10691949	10693864	0.000000	0.000000	0.000000
CHS.372	SRM	1	-	11049783	11060053	0.473729	7.025180	24.742287
CHS.375	EXOSC10	1	-	11066613	11099910	3.376472	19.045990	67.078899
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.368	C1orf127	1	-	10946231	10982037	0.000000	0.000000	0.000000
CHS.370	TARDBP	1	+	11012344	11030528	3.100238	24.432207	86.048851
CHS.371	MASP2	1	-	11026523	11047239	0.142826	0.305337	1.075378
CHS.349	KIF1B	1	+	10210706	10381603	2.259231	22.288517	78.498894
CHS.350	LOC105376725	1	-	10357983	10366610	0.385467	0.682097	2.402306
CHS.348	-	1	+	10382101	10397576	0.667957	1.264935	4.455029
CHS.354	PGD	1	+	10398992	10420614	14.243935	105.958093	373.178406
CHS.357	APITD1	1	+	10430102	10445492	0.106092	0.803688	2.830545
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.038631	0.083446	0.293892
CHS.355	CORT	1	+	10449719	10452003	0.000000	0.000000	0.000000
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	1.209891	2.189470	7.711190
CHS.360	PEX14	1	+	10474946	10630762	0.316841	7.249966	25.533969
CHS.383	UBIAD1	1	+	11273198	11305720	0.501904	3.200962	11.273607
CHS.390	DISP3	1	+	11479155	11537583	0.014194	0.132943	0.468219
CHS.394	FBXO6	1	+	11664093	11674354	0.204725	1.461449	5.147140
CHS.392	FBXO2	1	-	11636948	11654831	0.013752	0.034007	0.119770
CHS.393	FBXO44	1	+	11654375	11663327	0.613341	1.644733	5.792658
CHS.378	MTOR	1	-	11106531	11262551	1.556940	16.870812	59.418046
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.000000	0.000000	0.000000
CHS.395	MAD2L2	1	-	11674480	11691788	1.959470	7.803977	27.485164
CHS.396	DRAXIN	1	+	11686635	11721766	0.011040	0.105577	0.371838
CHS.398	-	1	-	11726250	11731832	0.000000	0.000000	0.000000
CHS.400	AGTRAP	1	+	11736085	11750771	1.638304	26.304908	92.644396
CHS.412	KIAA2013	1	-	11919538	11926428	4.528738	17.550733	61.812687
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	1.934507	4.165453	14.670490
CHS.405	CLCN6	1	+	11806096	11843318	1.240013	3.078411	10.841990
CHS.406	-	1	-	11829337	11833514	0.713850	1.263181	4.448853
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.336373	2.570553	9.053343
CHS.407	NPPA	1	-	11845709	11851835	0.000000	0.000000	0.000000
CHS.413	PLOD1	1	+	11934667	11975637	2.046337	8.888532	31.304908
CHS.416	MIIP	1	+	12019242	12032271	0.486761	3.982602	14.026499
CHS.415	MFN2	1	+	11980181	12013515	11.306971	29.438074	103.679229
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.000000	0.000000	0.000000
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.470	PRAMEF19	1	-	13368431	13371947	0.112577	0.199209	0.701602
CHS.437	DHRS3	1	-	12567910	12618361	0.768995	3.182414	11.208281
CHS.438	-	1	+	12607451	12615865	0.869385	1.538406	5.418178
CHS.419	TNFRSF8	1	+	12063318	12144666	0.288751	5.019389	17.678005
CHS.429	TNFRSF1B	1	+	12166948	12209227	5.542731	56.571622	199.242051
CHS.430	LOC107984917	1	+	12214242	12227610	1.809150	3.201351	11.274978
CHS.432	VPS13D	1	+	12230039	12512047	2.167650	16.080337	56.634037
CHS.481	PRDM2	1	+	13694182	13825079	0.977873	31.007797	109.207704
CHS.486	KAZN	1	+	13892792	15118133	0.004350	0.497076	1.750674
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.000000	0.000000	0.000000
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.010864	0.256432	0.903139
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.266460	0.500514	1.762783
CHS.506	CTRC	1	+	15438442	15449247	0.101615	0.187666	0.660949
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	0.000000	0.000000	0.000000
CHS.510	CASP9	1	-	15489522	15526557	0.486251	2.834667	9.983536
CHS.511	DNAJC16	1	+	15526694	15572397	0.605313	1.902800	6.701555
CHS.512	AGMAT	1	-	15553427	15585110	0.176472	1.193497	4.203429
CHS.502	FHAD1	1	+	15236559	15400283	0.005433	0.042117	0.148333
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.059917	0.220624	0.777024
CHS.504	LOC101927441	1	-	15399118	15413823	0.814143	2.627812	9.255005
CHS.505	EFHD2	1	+	15409895	15430343	50.317223	158.283753	557.466420
CHS.516	DDI2	1	+	15617458	15669139	0.634495	15.648199	55.112072
CHS.515	RSC1A1	1	+	15659713	15662030	0.775931	1.373036	4.835754
CHS.517	PLEKHM2	1	+	15681506	15734769	0.792826	13.734824	48.373273
CHS.518	-	1	-	15718706	15725409	1.172017	2.073923	7.304240
CHS.519	SLC25A34	1	+	15735088	15741392	0.139290	0.257357	0.906398
CHS.520	TMEM82	1	+	15742492	15747797	0.000000	0.000000	0.000000
CHS.521	FBLIM1	1	+	15749825	15786592	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.000000	0.000000	0.000000
CHS.539	LOC101927479	1	+	16154996	16168216	0.000000	0.000000	0.000000
CHS.542	ARHGEF19	1	-	16197580	16212699	0.000000	0.000000	0.000000
CHS.543	ANO7P1	1	-	16215438	16227316	0.043280	0.121395	0.427547
CHS.544	RSG1	1	-	16227491	16237445	0.000000	0.000000	0.000000
CHS.525	FLJ37453	1	-	15807153	15848147	0.124297	1.257620	4.429266
CHS.526	UQCRHL	1	-	15807162	15834214	0.032826	0.724477	2.551567
CHS.524	-	1	-	15819101	15821431	0.640145	1.132758	3.989509
CHS.527	SPEN	1	+	15847864	15945206	11.499601	50.722865	178.643059
CHS.528	ZBTB17	1	-	15941869	15976132	2.493507	14.492390	51.041376
CHS.530	C1orf64	1	+	16004236	16011799	0.000000	0.000000	0.000000
CHS.532	HSPB7	1	-	16014028	16020559	0.000000	0.000000	0.000000
CHS.533	CLCNKA	1	+	16021030	16021737	0.000000	0.000000	0.000000
CHS.534	CLCNKA	1	+	16021991	16039090	0.000000	0.000000	0.000000
CHS.546	FBXO42	1	-	16246840	16352491	0.483863	5.690580	20.041902
CHS.547	SZRD1	1	+	16352499	16398148	0.286347	8.785307	30.941353
CHS.548	SPATA21	1	-	16397271	16437842	0.280853	1.117459	3.935626
CHS.552	-	1	+	16499368	16502081	0.267502	0.473354	1.667125
CHS.549	NECAP2	1	+	16440672	16460675	1.486663	13.582471	47.836694
CHS.550	CROCCP3	1	-	16460091	16499367	2.153181	8.322414	29.311072
CHS.551	LOC107984921	1	+	16460948	16468418	1.711558	3.028659	10.666765
CHS.567	MST1L	1	-	16751022	16764480	0.029792	0.075212	0.264893
CHS.554	RP4-798A10.7	1	+	16514645	16515754	0.303604	0.537237	1.892120
CHS.59971	TRNAN-GUU	1	-	16520585	16520658	0.000000	0.000000	0.000000
CHS.555	RP4-798A10.4	1	+	16520694	16522017	0.000000	0.000000	0.000000
CHS.556	LOC100132147	1	-	16533891	16535652	0.000000	0.000000	0.000000
CHS.59972	TRNAE-UUC	1	-	16535279	16535350	0.000000	0.000000	0.000000
