Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.98	VWA1	1	+	1428141	1447244	0.000000	0.000000	0.000000
CHS.100	LOC102724312	1	-	1430157	1434573	0.000000	0.000000	0.000000
CHS.99	LOC107985729	1	+	1433233	1435626	0.000000	0.000000	0.000000
CHS.101	ATAD3C	1	+	1448004	1470221	0.000000	0.000000	0.000000
CHS.103	ATAD3B	1	+	1471732	1509467	0.055656	3.072277	10.383713
CHS.111	MIB2	1	+	1615188	1630610	0.147312	4.988604	16.860537
CHS.113	MMP23B	1	+	1631681	1634654	0.000000	0.000000	0.000000
CHS.114	CDK11B	1	-	1635226	1659839	1.116424	34.450272	116.435394
CHS.116	SLC35E2B	1	-	1660957	1693000	0.358155	7.883910	26.646124
CHS.117	LOC107985731	1	+	1692543	1699202	0.000000	0.000000	0.000000
CHS.119	CDK11A	1	-	1702383	1724837	1.229247	49.460617	167.167526
CHS.121	NADK	1	-	1751232	1780514	1.639449	180.600189	610.394470
CHS.123	GNB1	1	-	1785122	1891117	0.736286	177.103088	598.574890
CHS.124	LOC105378949	1	+	1891057	1892722	0.000000	0.000000	0.000000
CHS.135	PRKCZ	1	+	2050470	2185399	0.016811	5.278035	17.838758
CHS.136	RP5-892K4.1	1	-	2141084	2145279	0.000000	0.000000	0.000000
CHS.139	LOC100506504	1	-	2181811	2184176	0.000000	0.000000	0.000000
CHS.138	FAAP20	1	-	2184460	2212720	0.006361	0.792671	2.679076
CHS.140	LOC105378593	1	+	2205359	2220493	0.000000	0.000000	0.000000
CHS.137	LOC105378592	1	-	2207597	2215193	0.000000	0.000000	0.000000
CHS.158	RP3-395M20.12	1	+	2546465	2547460	0.379518	7.247585	24.495464
CHS.142	SKI	1	+	2228695	2310213	0.135950	27.980387	94.568405
CHS.120	SLC35E2	1	-	1724838	1746271	0.268762	10.075823	34.054375
CHS.162	FAM213B	1	+	2586460	2591469	0.000000	0.000000	0.000000
CHS.163	MMEL1	1	-	2588555	2633042	0.000000	0.000000	0.000000
CHS.164	LOC105378597	1	+	2633111	2641043	0.000000	0.000000	0.000000
CHS.165	TTC34	1	-	2636988	2789737	0.000000	0.000000	0.000000
CHS.166	LOC105378603	1	-	2700540	2702756	0.000000	0.000000	0.000000
CHS.167	LOC105378602	1	+	2701377	2702276	0.000000	0.000000	0.000000
CHS.168	LOC105378601	1	+	2762488	2763387	0.000000	0.000000	0.000000
CHS.169	LOC105378598	1	+	2763419	2784745	0.000000	0.000000	0.000000
CHS.170	LOC107985732	1	+	2764564	2765629	0.000000	0.000000	0.000000
CHS.171	LOC105378600	1	+	2766073	2766972	0.000000	0.000000	0.000000
CHS.172	LOC107984904	1	+	2771826	2772891	0.000000	0.000000	0.000000
CHS.173	LOC105378599	1	+	2773495	2774394	0.000000	0.000000	0.000000
CHS.157	RP3-395M20.8	1	-	2549920	2557011	0.243187	7.483182	25.291740
CHS.160	TNFRSF14	1	+	2555767	2565622	0.961359	52.235119	176.544800
CHS.144	-	1	+	2314906	2324302	0.000000	0.000000	0.000000
CHS.146	MORN1	1	-	2321253	2391751	0.013495	7.917406	26.759333
CHS.145	LOC100129534	1	-	2350414	2352661	0.079626	1.520603	5.139350
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	0.184774	6.943335	23.467155
CHS.149	PEX10	1	-	2401373	2413797	0.143294	3.080698	10.412177
CHS.150	PLCH2	1	+	2412481	2508587	0.019879	3.388959	11.454040
CHS.151	-	1	-	2445838	2447604	0.000000	0.000000	0.000000
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	0.280443	9.302460	31.440552
CHS.188	RP11-168F9.2	1	+	3487246	3487627	0.458115	8.748538	29.568399
CHS.193	TPRG1L	1	+	3624992	3630131	0.257624	5.667610	19.155449
CHS.203	LRRC47	1	-	3779856	3796504	0.448131	11.491737	38.839897
CHS.194	WRAP73	1	-	3630767	3650107	0.134669	13.298926	44.947853
CHS.208	C1orf174	1	-	3889125	3900293	0.000000	0.000000	0.000000
CHS.189	MEGF6	1	-	3487942	3624779	0.063296	2.133133	7.209587
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.221	LOC107985376	1	+	4603688	4617555	0.000000	0.000000	0.000000
CHS.195	TP73	1	+	3652565	3736201	0.000000	0.000000	0.000000
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	0.081193	1.638831	5.538940
CHS.223	AJAP1	1	+	4654775	4792518	0.000000	0.000000	0.000000
CHS.224	-	1	-	4729984	4736438	0.053774	1.026912	3.470769
CHS.205	DFFB	1	+	3810787	3888993	0.019723	2.432476	8.221309
CHS.206	CEP104	1	-	3812081	3857387	0.147318	8.506332	28.749794
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.039716	0.868237	2.934476
CHS.248	ACOT7	1	-	6264227	6393766	0.000000	0.000000	0.000000
CHS.255	TAS1R1	1	+	6555278	6579757	0.000000	0.000000	0.000000
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.254	NOL9	1	-	6521217	6554598	0.176077	8.282557	27.993471
CHS.260	PHF13	1	+	6613696	6624419	0.022444	0.725488	2.452012
CHS.251	ESPN	1	+	6424776	6470604	0.048435	1.857471	6.277900
CHS.253	TNFRSF25	1	-	6461151	6466195	0.175405	8.526442	28.817759
CHS.252	PLEKHG5	1	-	6466092	6520061	0.037047	0.942122	3.184195
CHS.259	ZBTB48	1	+	6579967	6589280	0.189006	10.517762	35.548042
CHS.257	KLHL21	1	-	6583341	6603446	0.215954	7.846461	26.519552
CHS.261	THAP3	1	+	6624645	6635586	0.000000	0.000000	0.000000
CHS.262	DNAJC11	1	-	6634168	6701906	0.016718	5.165192	17.457371
CHS.235	NPHP4	1	-	5850677	5992473	0.000000	0.000000	0.000000
CHS.236	-	1	+	5891972	5903913	0.000000	0.000000	0.000000
CHS.237	KCNAB2	1	+	5992298	6105423	0.103669	30.210514	102.105812
CHS.238	CHD5	1	-	6101347	6180311	0.000000	0.000000	0.000000
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.240	RPL22	1	-	6185020	6200842	1.670745	72.545647	245.190552
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.000000	0.000000	0.000000
CHS.244	ICMT	1	-	6221193	6235984	0.000000	0.000000	0.000000
CHS.276	VAMP3	1	+	7771269	7781458	0.303855	23.024496	77.818436
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.280	UTS2	1	-	7846345	7913615	0.000000	0.000000	0.000000
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.284	PARK7	1	+	7954291	7985282	0.513209	23.548109	79.588158
CHS.286	ERRFI1	1	-	8003039	8026806	0.024809	1.352551	4.571366
CHS.287	LOC107984914	1	+	8026493	8127110	0.000000	0.000000	0.000000
CHS.278	PER3	1	+	7784285	7845468	0.000000	0.000000	0.000000
CHS.279	-	1	-	7800861	7827342	0.023639	0.451430	1.525747
CHS.266	CAMTA1	1	+	6785324	7770241	0.004354	2.692345	9.099618
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.000000	0.000000	0.000000
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.000000	0.000000	0.000000
CHS.305	-	1	-	8912005	8912711	0.131542	2.512033	8.490197
CHS.307	CA6	1	+	8945302	8975161	0.000000	0.000000	0.000000
CHS.303	ENO1	1	-	8860551	8879092	1.514583	80.300957	271.402039
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.310	SLC2A5	1	-	9035019	9093407	0.005364	0.527244	1.781985
CHS.327	SLC25A33	1	+	9539469	9583217	0.000000	0.000000	0.000000
CHS.318	SPSB1	1	+	9292882	9369532	0.008301	2.399534	8.109970
CHS.298	RERE	1	-	8352343	8826226	0.217485	54.713482	184.921219
CHS.299	-	1	+	8402313	8408669	0.371581	7.096014	23.983183
CHS.300	LOC102724552	1	+	8424645	8435016	0.000000	0.000000	0.000000
CHS.328	TMEM201	1	+	9588843	9614877	0.000000	0.000000	0.000000
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.316	H6PD	1	+	9234767	9271337	0.209050	6.315355	21.344704
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.000000	0.000000	0.000000
CHS.338	LOC105376717	1	+	9850773	9855490	0.000000	0.000000	0.000000
CHS.343	RBP7	1	+	9997197	10016020	0.435155	12.689567	42.888332
CHS.341	LZIC	1	-	9922113	9995987	0.212168	4.736163	16.007334
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.028817	5.131925	17.344936
CHS.345	UBE4B	1	+	10032983	10181239	0.339903	22.917650	77.457314
CHS.348	-	1	+	10382101	10397576	0.032683	0.667949	2.257542
CHS.357	APITD1	1	+	10430102	10445492	0.000000	0.000000	0.000000
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.000000	0.000000	0.000000
CHS.355	CORT	1	+	10449719	10452003	0.000000	0.000000	0.000000
CHS.349	KIF1B	1	+	10210706	10381603	0.173165	9.783203	33.065372
CHS.350	LOC105376725	1	-	10357983	10366610	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	0.258456	7.962952	26.913269
CHS.354	PGD	1	+	10398992	10420614	1.207032	117.445473	396.943451
CHS.361	CASZ1	1	-	10636602	10796676	0.033047	1.079715	3.649232
CHS.363	-	1	+	10691949	10693864	0.000000	0.000000	0.000000
CHS.331	PIK3CD	1	+	9629889	9729114	0.284799	74.989754	253.451172
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	0.739339	14.119020	47.719616
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	0.410516	7.839548	26.496189
CHS.334	CLSTN1	1	-	9728374	9824526	0.351893	29.733530	100.493706
CHS.370	TARDBP	1	+	11012344	11030528	0.582108	21.690620	73.310188
CHS.371	MASP2	1	-	11026523	11047239	0.000000	0.000000	0.000000
CHS.400	AGTRAP	1	+	11736085	11750771	0.138072	27.821423	94.031143
CHS.372	SRM	1	-	11049783	11060053	0.105984	10.855755	36.690403
CHS.416	MIIP	1	+	12019242	12032271	0.181744	18.164068	61.391113
CHS.395	MAD2L2	1	-	11674480	11691788	0.000000	0.000000	0.000000
CHS.396	DRAXIN	1	+	11686635	11721766	0.000000	0.000000	0.000000
CHS.383	UBIAD1	1	+	11273198	11305720	0.077536	2.438701	8.242350
CHS.392	FBXO2	1	-	11636948	11654831	0.000000	0.000000	0.000000
CHS.393	FBXO44	1	+	11654375	11663327	0.098639	2.705522	9.144153
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	0.177648	3.729073	12.603561
CHS.405	CLCN6	1	+	11806096	11843318	0.021309	3.996429	13.507173
CHS.406	-	1	-	11829337	11833514	0.057608	1.100129	3.718229
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.000000	0.000000	0.000000
CHS.407	NPPA	1	-	11845709	11851835	0.000000	0.000000	0.000000
CHS.378	MTOR	1	-	11106531	11262551	0.109220	7.252474	24.511988
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.000000	0.000000	0.000000
CHS.375	EXOSC10	1	-	11066613	11099910	0.401965	21.586790	72.959267
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.415	MFN2	1	+	11980181	12013515	0.744677	15.412104	52.089993
CHS.412	KIAA2013	1	-	11919538	11926428	0.499918	20.612108	69.665024
CHS.360	PEX14	1	+	10474946	10630762	0.038542	17.472839	59.054893
CHS.413	PLOD1	1	+	11934667	11975637	0.208193	5.777799	19.527866
CHS.434	LOC105376744	1	+	12525256	12528881	0.000000	0.000000	0.000000
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.000000	0.000000	0.000000
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.437	DHRS3	1	-	12567910	12618361	0.101305	3.997021	13.509173
CHS.438	-	1	+	12607451	12615865	0.145804	2.784392	9.410718
CHS.481	PRDM2	1	+	13694182	13825079	0.215484	67.483200	228.080429
CHS.419	TNFRSF8	1	+	12063318	12144666	0.026942	3.448312	11.654641
CHS.429	TNFRSF1B	1	+	12166948	12209227	1.083886	99.147514	335.099823
CHS.430	LOC107984917	1	+	12214242	12227610	0.152165	2.905867	9.821280
CHS.432	VPS13D	1	+	12230039	12512047	0.207899	17.528908	59.244396
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	0.000000	0.000000	0.000000
CHS.510	CASP9	1	-	15489522	15526557	0.029998	1.431402	4.837867
CHS.519	SLC25A34	1	+	15735088	15741392	0.000000	0.000000	0.000000
CHS.516	DDI2	1	+	15617458	15669139	0.007453	5.128202	17.332350
CHS.515	RSC1A1	1	+	15659713	15662030	0.445643	8.510362	28.763412
CHS.511	DNAJC16	1	+	15526694	15572397	0.121138	2.790904	9.432727
CHS.512	AGMAT	1	-	15553427	15585110	0.000000	0.000000	0.000000
CHS.517	PLEKHM2	1	+	15681506	15734769	0.127009	18.337088	61.975880
CHS.518	-	1	-	15718706	15725409	0.000000	0.000000	0.000000
CHS.486	KAZN	1	+	13892792	15118133	0.000000	0.000000	0.000000
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.000000	0.000000	0.000000
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.000000	0.000000	0.000000
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.502	FHAD1	1	+	15236559	15400283	0.000000	0.000000	0.000000
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.000000	0.000000	0.000000
CHS.504	LOC101927441	1	-	15399118	15413823	0.125351	4.255572	14.383029
CHS.505	EFHD2	1	+	15409895	15430343	8.259549	278.041321	939.727112
CHS.542	ARHGEF19	1	-	16197580	16212699	0.000000	0.000000	0.000000
CHS.525	FLJ37453	1	-	15807153	15848147	0.053646	5.512620	18.631613
CHS.526	UQCRHL	1	-	15807162	15834214	0.000000	0.000000	0.000000
CHS.524	-	1	-	15819101	15821431	0.000000	0.000000	0.000000
CHS.527	SPEN	1	+	15847864	15945206	0.991295	34.789051	117.580399
CHS.528	ZBTB17	1	-	15941869	15976132	0.077621	2.485947	8.402030
CHS.546	FBXO42	1	-	16246840	16352491	0.030430	2.714459	9.174359
CHS.547	SZRD1	1	+	16352499	16398148	0.129957	19.275045	65.146004
CHS.548	SPATA21	1	-	16397271	16437842	0.074924	3.343833	11.301523
CHS.544	RSG1	1	-	16227491	16237445	0.057289	1.688999	5.708496
CHS.543	ANO7P1	1	-	16215438	16227316	0.018741	0.567290	1.917333
CHS.549	NECAP2	1	+	16440672	16460675	0.205079	18.606600	62.886784
CHS.550	CROCCP3	1	-	16460091	16499367	0.125008	3.871536	13.085057
CHS.551	LOC107984921	1	+	16460948	16468418	0.000000	0.000000	0.000000
CHS.552	-	1	+	16499368	16502081	0.068902	1.315809	4.447185
CHS.554	RP4-798A10.7	1	+	16514645	16515754	0.000000	0.000000	0.000000
CHS.59971	TRNAN-GUU	1	-	16520585	16520658	0.000000	0.000000	0.000000
CHS.555	RP4-798A10.4	1	+	16520694	16522017	0.000000	0.000000	0.000000
CHS.565	ESPNP	1	-	16682802	16720157	0.000000	0.000000	0.000000
CHS.568	LOC105376805	1	-	16888526	16896456	0.000000	0.000000	0.000000
CHS.59979	TRN-GTT4-1	1	+	16889677	16889750	0.000000	0.000000	0.000000
CHS.557	FAM231B	1	+	16535658	16552880	0.000000	0.000000	0.000000
CHS.59973	TRNAG1	1	-	16545939	16546009	0.000000	0.000000	0.000000
CHS.558	NBPF1	1	-	16552510	16613605	0.024037	1.426360	4.820827
CHS.559	LOC105376794	1	+	16613598	16617729	0.000000	0.000000	0.000000
CHS.560	CROCCP2	1	-	16617108	16645573	0.210641	5.107787	17.263353
CHS.577	ATP13A2	1	-	16985958	17011972	0.075551	1.690813	5.714627
CHS.579	SDHB	1	-	17017373	17054170	0.043706	1.016409	3.435270
CHS.571	CROCC	1	+	16914082	16972979	0.111675	12.239760	41.368073
CHS.581	PADI2	1	-	17066761	17119453	0.951750	49.923889	168.733292
CHS.614	ALDH4A1	1	-	18871430	18902799	0.000000	0.000000	0.000000
CHS.595	ARHGEF10L	1	+	17520197	17697877	0.000000	0.000000	0.000000
CHS.596	-	1	-	17543447	17552174	0.000000	0.000000	0.000000
CHS.588	PADI4	1	+	17308195	17364005	0.457884	49.580238	167.571823
CHS.622	LOC101927895	1	+	19210386	19240704	0.000000	0.000000	0.000000
CHS.623	EMC1	1	-	19215664	19251559	0.124521	4.911376	16.599520
CHS.590	RCC2	1	-	17406660	17439754	0.431156	15.877798	53.663952
CHS.591	-	1	+	17419353	17420400	0.301133	5.750681	19.436214
CHS.635	LOC105376819	1	+	19500221	19531797	0.000000	0.000000	0.000000
CHS.636	LOC105376818	1	-	19509890	19512483	0.000000	0.000000	0.000000
CHS.637	LOC105376817	1	-	19512540	19530730	0.000000	0.000000	0.000000
CHS.629	AKR7A2	1	-	19302708	19312146	0.000000	0.000000	0.000000
CHS.630	PQLC2	1	+	19312246	19332611	0.204964	4.310628	14.569108
CHS.628	LOC100506730	1	-	19293247	19295736	0.155823	2.975723	10.057381
CHS.615	IFFO2	1	-	18903666	18956672	0.178527	5.588492	18.888044
CHS.624	MRTO4	1	+	19251581	19267402	0.000000	0.000000	0.000000
CHS.625	-	1	-	19260139	19264343	0.000000	0.000000	0.000000
CHS.626	AKR7L	1	-	19265982	19274074	0.000000	0.000000	0.000000
CHS.642	MINOS1	1	+	19596977	19629895	0.015444	1.999742	6.758749
CHS.640	MINOS1-NBL1	1	+	19596977	19658456	0.000000	0.000000	0.000000
CHS.641	RPS14P3	1	+	19607807	19608644	0.008353	0.159516	0.539133
CHS.639	NBL1	1	+	19643229	19658544	0.027843	2.405091	8.128753
CHS.631	CAPZB	1	-	19338773	19485641	0.210374	87.449394	295.562408
CHS.632	LOC644083	1	+	19399942	19400614	0.000000	0.000000	0.000000
CHS.673	FAM43B	1	+	20552439	20555020	0.000000	0.000000	0.000000
CHS.676	CDA	1	+	20588951	20618908	1.151284	33.001682	111.539444
CHS.671	MUL1	1	-	20499448	20508483	0.332423	6.663509	22.521399
CHS.644	HTR6	1	+	19664884	19681079	0.000000	0.000000	0.000000
CHS.645	TMCO4	1	-	19678815	19800385	0.049844	2.697692	9.117690
CHS.677	PINK1	1	+	20633455	20651744	0.333790	15.040709	50.834747
CHS.679	PINK1-AS	1	-	20642657	20652193	0.000000	0.000000	0.000000
CHS.678	DDOST	1	-	20651767	20661544	0.384118	10.085372	34.086647
CHS.648	LOC105376823	1	-	19860211	19889289	0.000000	0.000000	0.000000
CHS.650	OTUD3	1	+	19881711	19912945	0.100975	2.312987	7.817459
CHS.651	PLA2G2E	1	-	19920307	19923617	0.000000	0.000000	0.000000
CHS.621	UBR4	1	-	19064429	19210334	0.495940	45.802509	154.803802
CHS.683	HP1BP3	1	-	20742677	20787809	0.633535	63.049892	213.096695
CHS.699	NBPF3	1	+	21436775	21484900	0.027229	1.790861	6.052772
CHS.684	EIF4G3	1	-	20806292	21177320	0.080274	14.389985	48.635426
CHS.685	-	1	+	20813387	20815777	0.000000	0.000000	0.000000
CHS.686	LOC105376830	1	+	20903705	20919273	0.063970	1.244215	4.205211
CHS.687	LOC105376829	1	+	20919271	20933441	0.000000	0.000000	0.000000
CHS.688	-	1	+	21023288	21026017	0.000000	0.000000	0.000000
CHS.689	-	1	+	21049275	21054601	0.000000	0.000000	0.000000
CHS.703	LOC105376834	1	+	21585690	21591187	0.128509	2.454113	8.294436
CHS.700	ALPL	1	+	21508982	21578412	1.256071	50.880939	171.967957
CHS.690	ECE1	1	-	21215835	21345541	0.197774	68.008858	229.857056
CHS.693	RP3-329E20.2	1	+	21266082	21267251	0.000000	0.000000	0.000000
CHS.694	LOC100506801	1	+	21290501	21300521	0.097568	2.947593	9.962308
CHS.715	LINC00339	1	+	22021881	22031411	0.000000	0.000000	0.000000
CHS.716	LOC101928043	1	-	22023994	22026048	0.000000	0.000000	0.000000
CHS.717	CDC42	1	+	22052627	22093098	0.329417	83.765892	283.112854
CHS.704	RAP1GAP	1	-	21596215	21669444	0.000000	0.000000	0.000000
CHS.706	USP48	1	-	21678298	21783620	0.314536	20.091187	67.904404
CHS.734	EPHB2	1	+	22710770	22921500	0.002112	0.295428	0.998490
CHS.718	RP1-224A6.9	1	+	22100613	22101360	0.254011	4.850801	16.394789
