Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.67	TNFRSF4	1	-	1211326	1216812	0.379056	0.879407	3.122225
CHS.68	SDF4	1	-	1216760	1232067	6.796733	54.541761	193.643617
CHS.74	LOC101928895	1	+	1274002	1279447	1.090365	1.820160	6.462246
CHS.73	UBE2J2	1	-	1253909	1273854	5.006859	16.308003	57.899499
CHS.75	SCNN1D	1	+	1280415	1292029	0.350741	0.595605	2.114622
CHS.76	ACAP3	1	-	1292384	1307925	1.828727	7.160194	25.421362
CHS.77	PUSL1	1	+	1308562	1311810	2.341188	5.208176	18.490970
CHS.78	CPSF3L	1	-	1311585	1324687	4.532460	22.051336	78.290475
CHS.79	CPTP	1	+	1324756	1328896	1.438055	2.845362	10.102096
CHS.93	RP4-758J18.13	1	+	1409096	1410618	0.499106	0.543975	1.931314
CHS.94	LOC107984868	1	-	1411649	1416247	0.163111	0.304061	1.079530
CHS.95	ANKRD65	1	-	1418420	1422561	0.000000	0.000000	0.000000
CHS.96	LOC105378585	1	+	1420166	1423769	0.000000	0.000000	0.000000
CHS.98	VWA1	1	+	1428141	1447244	0.000000	0.000000	0.000000
CHS.100	LOC102724312	1	-	1430157	1434573	0.000000	0.000000	0.000000
CHS.99	LOC107985729	1	+	1433233	1435626	0.000000	0.000000	0.000000
CHS.18	RP5-857K21.4	1	-	585989	611297	0.000000	0.000000	0.000000
CHS.19	LOC101928626	1	-	627380	634927	120.981339	173.922222	617.488824
CHS.20	OR4F16	1	-	683910	720118	0.016047	0.113800	0.404031
CHS.21	LOC100133331	1	-	724520	730351	3.970800	4.495897	15.962114
CHS.23	LOC107984841	1	-	732159	746737	1.461117	19.007795	67.484767
CHS.24	LOC107984847	1	-	735566	738953	5.127969	5.670812	20.133500
CHS.22	LOC107984849	1	-	739962	740334	5.509612	6.004917	21.319697
CHS.25	LOC100288069	1	-	755864	778688	1.979255	5.628257	19.982413
CHS.27	LOC105378580	1	+	778760	810065	0.584686	4.497572	15.968061
CHS.26	RP11-206L10.9	1	+	784370	787186	0.929733	1.113037	3.951697
CHS.28	FAM87B	1	+	817371	819834	0.997921	1.087632	3.861501
CHS.30	LINC00115	1	-	826206	827522	2.447608	2.667644	9.471132
CHS.31	LINC01128	1	+	827591	859446	0.942927	2.822233	10.019981
CHS.101	ATAD3C	1	+	1448004	1470221	0.029944	0.051073	0.181327
CHS.103	ATAD3B	1	+	1471732	1509467	1.137298	6.258826	22.221170
CHS.104	ATAD3A	1	+	1512143	1534689	1.585326	7.760805	27.553757
CHS.80	TAS1R3	1	+	1331280	1335320	0.604621	0.685792	2.434819
CHS.81	DVL1	1	-	1335278	1349142	2.320710	6.545743	23.239832
CHS.83	MXRA8	1	-	1352689	1363541	0.808088	1.041014	3.695989
CHS.86	AURKAIP1	1	-	1373730	1375438	9.606467	18.767372	66.631176
CHS.89	CCNL2	1	-	1385711	1399338	5.499924	19.512201	69.275597
CHS.90	RP4-758J18.2	1	+	1399527	1402046	3.248457	5.957582	21.151639
CHS.91	MRPL20	1	-	1401896	1407313	4.105707	11.757304	41.742817
CHS.107	RP5-832C2.5	1	+	1574975	1577075	0.952880	1.038542	3.687213
CHS.109	C1orf233	1	-	1598008	1600096	0.915749	0.998073	3.543533
CHS.110	LOC105378586	1	+	1600314	1607383	0.196364	0.229308	0.814129
CHS.106	SSU72	1	-	1541673	1574882	11.296477	50.111904	177.915970
CHS.111	MIB2	1	+	1615188	1630610	2.668409	18.602666	66.046411
CHS.113	MMP23B	1	+	1631681	1634654	0.724828	1.181259	4.193911
CHS.135	PRKCZ	1	+	2050470	2185399	0.238686	10.312346	36.612678
CHS.136	RP5-892K4.1	1	-	2141084	2145279	0.350262	0.381750	1.355355
CHS.139	LOC100506504	1	-	2181811	2184176	1.652148	1.800673	6.393063
CHS.138	FAAP20	1	-	2184460	2212720	0.390395	3.882348	13.783784
CHS.140	LOC105378593	1	+	2205359	2220493	0.098504	0.107359	0.381166
CHS.137	LOC105378592	1	-	2207597	2215193	0.000000	0.000000	0.000000
CHS.142	SKI	1	+	2228695	2310213	1.579657	29.153099	103.504387
CHS.154	HES5	1	-	2528745	2530554	0.179279	0.195396	0.693728
CHS.158	RP3-395M20.12	1	+	2546465	2547460	1.683735	1.835100	6.515290
CHS.159	-	1	+	2548971	2549779	1.645241	1.793145	6.366336
CHS.144	-	1	+	2314906	2324302	0.034696	0.059344	0.210693
CHS.146	MORN1	1	-	2321253	2391751	0.143191	2.793564	9.918196
CHS.145	LOC100129534	1	-	2350414	2352661	0.160142	0.174539	0.619677
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	2.887221	11.721305	41.615010
CHS.149	PEX10	1	-	2401373	2413797	1.850471	2.270529	8.061224
CHS.150	PLCH2	1	+	2412481	2508587	0.291694	2.838500	10.077734
CHS.151	-	1	-	2445838	2447604	0.000000	0.000000	0.000000
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	4.350059	8.265422	29.345333
CHS.161	LOC100996583	1	+	2566535	2584534	0.767688	0.836702	2.970604
CHS.114	CDK11B	1	-	1635226	1659839	25.614134	41.601601	147.701216
CHS.116	SLC35E2B	1	-	1660957	1693000	10.173795	27.229386	96.674487
CHS.117	LOC107985731	1	+	1692543	1699202	0.000000	0.000000	0.000000
CHS.118	MMP23A	1	+	1699939	1701808	0.000000	0.000000	0.000000
CHS.119	CDK11A	1	-	1702383	1724837	29.533209	67.662326	240.226520
CHS.120	SLC35E2	1	-	1724838	1746271	4.258739	12.243448	43.468813
CHS.121	NADK	1	-	1751232	1780514	26.183050	93.405433	331.624161
CHS.123	GNB1	1	-	1785122	1891117	7.846880	107.603738	382.033446
CHS.124	LOC105378949	1	+	1891057	1892722	0.967665	1.577310	5.600038
CHS.126	CALML6	1	+	1913751	1917296	0.000000	0.000000	0.000000
CHS.127	TMEM52	1	-	1917588	1919301	0.000000	0.000000	0.000000
CHS.128	CFAP74	1	-	1921951	2003837	0.000000	0.000000	0.000000
CHS.129	LOC107984872	1	+	1955857	1958986	0.000000	0.000000	0.000000
CHS.162	FAM213B	1	+	2586460	2591469	0.214698	0.305933	1.086178
CHS.163	MMEL1	1	-	2588555	2633042	0.000000	0.000000	0.000000
CHS.164	LOC105378597	1	+	2633111	2641043	0.828839	0.927905	3.294408
CHS.165	TTC34	1	-	2636988	2789737	0.075913	0.082737	0.293749
CHS.166	LOC105378603	1	-	2700540	2702756	0.000000	0.000000	0.000000
CHS.167	LOC105378602	1	+	2701377	2702276	0.000000	0.000000	0.000000
CHS.168	LOC105378601	1	+	2762488	2763387	0.000000	0.000000	0.000000
CHS.169	LOC105378598	1	+	2763419	2784745	0.000000	0.000000	0.000000
CHS.170	LOC107985732	1	+	2764564	2765629	0.000000	0.000000	0.000000
CHS.171	LOC105378600	1	+	2766073	2766972	0.000000	0.000000	0.000000
CHS.172	LOC107984904	1	+	2771826	2772891	0.000000	0.000000	0.000000
CHS.173	LOC105378599	1	+	2773495	2774394	0.000000	0.000000	0.000000
CHS.157	RP3-395M20.8	1	-	2549920	2557011	2.063432	3.318555	11.782110
CHS.160	TNFRSF14	1	+	2555767	2565622	10.468199	29.410265	104.417422
CHS.180	PRDM16	1	+	3069025	3438621	0.000000	0.000000	0.000000
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.193	TPRG1L	1	+	3624992	3630131	6.512641	8.339152	29.607104
CHS.187	ARHGEF16	1	+	3454583	3482186	0.033563	0.138900	0.493147
CHS.188	RP11-168F9.2	1	+	3487246	3487627	2.256545	2.459405	8.731805
CHS.189	MEGF6	1	-	3487942	3624779	3.136818	9.510780	33.766820
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.194	WRAP73	1	-	3630767	3650107	1.882635	9.175213	32.575433
CHS.202	SMIM1	1	+	3772655	3776242	0.459835	0.919673	3.265181
CHS.195	TP73	1	+	3652565	3736201	0.013513	0.115071	0.408547
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	1.859315	4.768913	16.931423
CHS.203	LRRC47	1	-	3779856	3796504	3.947128	8.675763	30.802198
CHS.213	LOC105376673	1	+	3972916	4013343	0.000000	0.000000	0.000000
CHS.218	LOC105376674	1	+	4432146	4443634	0.000000	0.000000	0.000000
CHS.219	-	1	-	4553352	4556603	0.116851	0.127356	0.452160
CHS.220	RP1-37J18.2	1	+	4571481	4595011	0.000000	0.000000	0.000000
CHS.221	LOC107985376	1	+	4603688	4617555	0.780912	1.125364	3.995461
CHS.223	AJAP1	1	+	4654775	4792518	0.219451	0.267850	0.950968
CHS.224	-	1	-	4729984	4736438	0.092453	0.100764	0.357751
CHS.205	DFFB	1	+	3810787	3888993	0.366883	5.080161	18.036469
CHS.206	CEP104	1	-	3812081	3857387	3.362009	8.919396	31.667185
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.208	C1orf174	1	-	3889125	3900293	1.287907	3.961990	14.066543
CHS.209	LINC01134	1	+	3900349	3920041	0.042699	0.060376	0.214357
CHS.235	NPHP4	1	-	5850677	5992473	0.404589	1.755317	6.232032
CHS.236	-	1	+	5891972	5903913	0.221482	0.788256	2.798603
CHS.237	KCNAB2	1	+	5992298	6105423	1.384580	32.783215	116.392653
CHS.238	CHD5	1	-	6101347	6180311	0.000000	0.000000	0.000000
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.375804	0.468885	1.664717
CHS.248	ACOT7	1	-	6264227	6393766	0.058443	0.807310	2.866250
CHS.240	RPL22	1	-	6185020	6200842	21.246653	98.049458	348.112185
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.225588	0.305092	1.083190
CHS.244	ICMT	1	-	6221193	6235984	1.410197	1.637332	5.813142
CHS.251	ESPN	1	+	6424776	6470604	0.391147	1.516452	5.383970
CHS.253	TNFRSF25	1	-	6461151	6466195	4.367872	11.116064	39.466178
CHS.252	PLEKHG5	1	-	6466092	6520061	0.548395	0.804673	2.856890
CHS.255	TAS1R1	1	+	6555278	6579757	1.035884	1.618996	5.748040
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.254	NOL9	1	-	6521217	6554598	3.267400	10.475509	37.191968
CHS.256	LOC107984913	1	-	6603447	6613374	1.157918	1.262013	4.480617
CHS.260	PHF13	1	+	6613696	6624419	0.741123	1.750938	6.216484
CHS.264	RP11-242F24.1	1	+	6724637	6730012	0.000000	0.000000	0.000000
CHS.265	-	1	-	6783900	6784741	0.000000	0.000000	0.000000
CHS.259	ZBTB48	1	+	6579967	6589280	3.183871	8.797399	31.234051
CHS.257	KLHL21	1	-	6583341	6603446	2.814811	6.537546	23.210729
CHS.261	THAP3	1	+	6624645	6635586	0.669331	1.486069	5.276099
CHS.262	DNAJC11	1	-	6634168	6701906	1.178288	8.511687	30.219665
CHS.276	VAMP3	1	+	7771269	7781458	5.807259	15.263803	54.192199
CHS.280	UTS2	1	-	7846345	7913615	0.215381	0.290960	1.033018
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.409708	1.340588	4.759588
CHS.278	PER3	1	+	7784285	7845468	1.193027	1.618833	5.747460
CHS.279	-	1	-	7800861	7827342	0.408971	0.445737	1.582532
CHS.284	PARK7	1	+	7954291	7985282	14.769540	45.075128	160.033533
CHS.286	ERRFI1	1	-	8003039	8026806	0.133147	0.526168	1.868093
CHS.287	LOC107984914	1	+	8026493	8127110	0.000000	0.000000	0.000000
CHS.297	SLC45A1	1	+	8318085	8344167	0.114313	0.147338	0.523105
CHS.266	CAMTA1	1	+	6785324	7770241	0.058756	14.815724	52.601352
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.000000	0.000000	0.000000
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.032553	0.037703	0.133859
CHS.298	RERE	1	-	8352343	8826226	3.090441	42.043932	149.271656
CHS.299	-	1	+	8402313	8408669	5.564461	6.064697	21.531938
CHS.300	LOC102724552	1	+	8424645	8435016	0.585213	3.315026	11.769580
CHS.305	-	1	-	8912005	8912711	2.088702	2.276473	8.082329
CHS.303	ENO1	1	-	8860551	8879092	22.422800	69.353252	246.229939
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.307	CA6	1	+	8945302	8975161	2.925196	3.740666	13.280762
CHS.310	SLC2A5	1	-	9035019	9093407	0.025094	0.140764	0.499763
CHS.311	LOC107984916	1	-	9100305	9102986	0.555626	0.605576	2.150020
CHS.312	GPR157	1	-	9103390	9129170	0.476479	0.807546	2.867090
CHS.320	LOC100506022	1	-	9424721	9428996	0.000000	0.000000	0.000000
CHS.326	-	1	-	9490295	9503471	0.000000	0.000000	0.000000
CHS.313	MIR34AHG	1	-	9147857	9198906	0.034384	0.175249	0.622200
CHS.314	RP3-510D11.2	1	+	9182004	9196284	0.020781	0.052857	0.187661
CHS.316	H6PD	1	+	9234767	9271337	3.045975	9.121356	32.384219
CHS.318	SPSB1	1	+	9292882	9369532	0.059495	1.313761	4.664343
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.951818	4.949781	17.573571
CHS.338	LOC105376717	1	+	9850773	9855490	0.254888	0.285556	1.013829
CHS.341	LZIC	1	-	9922113	9995987	2.840858	9.775843	34.707893
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.490508	3.918506	13.912160
CHS.343	RBP7	1	+	9997197	10016020	7.669519	19.415398	68.931912
CHS.327	SLC25A33	1	+	9539469	9583217	0.330958	3.050641	10.830914
CHS.328	TMEM201	1	+	9588843	9614877	0.168554	0.872928	3.099220
CHS.329	LOC107985734	1	+	9614641	9622295	0.448600	0.488928	1.735878
CHS.330	LOC105376712	1	-	9628447	9629428	0.000000	0.000000	0.000000
CHS.331	PIK3CD	1	+	9629889	9729114	4.160478	60.879806	216.146041
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	6.788432	7.398701	26.268150
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	8.472860	11.920603	42.322591
CHS.334	CLSTN1	1	-	9728374	9824526	5.500481	25.577643	90.810182
CHS.345	UBE4B	1	+	10032983	10181239	6.145652	24.361100	86.490999
CHS.349	KIF1B	1	+	10210706	10381603	3.981230	14.009388	49.738557
CHS.350	LOC105376725	1	-	10357983	10366610	0.506969	0.552545	1.961740
CHS.348	-	1	+	10382101	10397576	1.082279	1.262367	4.481875
CHS.358	DFFA	1	-	10460480	10472556	3.050550	5.021536	17.828326
CHS.354	PGD	1	+	10398992	10420614	17.389942	76.283189	270.833802
CHS.357	APITD1	1	+	10430102	10445492	0.144863	0.882605	3.133578
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.000000	0.000000	0.000000
CHS.355	CORT	1	+	10449719	10452003	0.977515	1.065392	3.782539
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.607248	0.661839	2.349774
CHS.360	PEX14	1	+	10474946	10630762	0.487330	8.531620	30.290435
CHS.368	C1orf127	1	-	10946231	10982037	0.032735	0.044545	0.158152
CHS.361	CASZ1	1	-	10636602	10796676	1.221529	6.665866	23.666314
CHS.363	-	1	+	10691949	10693864	0.481379	0.524654	1.862718
CHS.370	TARDBP	1	+	11012344	11030528	7.534844	27.737043	98.476860
CHS.371	MASP2	1	-	11026523	11047239	0.041630	0.054815	0.194615
CHS.372	SRM	1	-	11049783	11060053	1.014941	6.306471	22.390327
CHS.375	EXOSC10	1	-	11066613	11099910	5.322036	16.718916	59.358396
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.385	LOC105376737	1	-	11311439	11317461	0.000000	0.000000	0.000000
CHS.394	FBXO6	1	+	11664093	11674354	0.272813	1.207401	4.286726
CHS.392	FBXO2	1	-	11636948	11654831	0.124889	0.247141	0.877443
CHS.393	FBXO44	1	+	11654375	11663327	1.384362	2.213266	7.857922
CHS.378	MTOR	1	-	11106531	11262551	2.564941	13.123070	46.591800
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.514662	0.694842	2.466948
CHS.383	UBIAD1	1	+	11273198	11305720	0.857452	3.500807	12.429172
CHS.411	-	1	+	11893729	11897490	0.000000	0.000000	0.000000
CHS.412	KIAA2013	1	-	11919538	11926428	4.589331	10.895535	38.683217
CHS.413	PLOD1	1	+	11934667	11975637	2.679661	5.441927	19.320872
CHS.395	MAD2L2	1	-	11674480	11691788	2.898748	7.081927	25.143486
CHS.396	DRAXIN	1	+	11686635	11721766	0.092002	0.541896	1.923934
CHS.398	-	1	-	11726250	11731832	0.862229	0.939742	3.336435
CHS.400	AGTRAP	1	+	11736085	11750771	1.808387	15.940113	56.593353
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	3.048998	5.091630	18.077188
CHS.405	CLCN6	1	+	11806096	11843318	2.105986	4.001355	14.206303
CHS.406	-	1	-	11829337	11833514	1.109405	1.209139	4.292894
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.605573	2.420160	8.592470
CHS.407	NPPA	1	-	11845709	11851835	0.177166	0.808302	2.869775
CHS.415	MFN2	1	+	11980181	12013515	13.068392	18.336341	65.100856
CHS.416	MIIP	1	+	12019242	12032271	1.145672	7.229262	25.666579
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.496795	0.541456	1.922371
CHS.454	HNRNPCL3	1	+	13061232	13062237	0.012840	0.013994	0.049685
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.434	LOC105376744	1	+	12525256	12528881	0.130552	0.306213	1.087172
CHS.437	DHRS3	1	-	12567910	12618361	1.920688	7.438978	26.411149
CHS.438	-	1	+	12607451	12615865	1.861226	2.028547	7.202100
CHS.460	HNRNPCL4	1	-	13164555	13165482	0.006645	0.007242	0.025713
CHS.419	TNFRSF8	1	+	12063318	12144666	0.297294	2.171608	7.710020
CHS.429	TNFRSF1B	1	+	12166948	12209227	14.052802	58.236183	206.760194
CHS.430	LOC107984917	1	+	12214242	12227610	2.159785	2.353946	8.357388
CHS.432	VPS13D	1	+	12230039	12512047	3.821731	24.779118	87.975121
CHS.479	LOC105376756	1	-	13687103	13691892	0.000000	0.000000	0.000000
CHS.481	PRDM2	1	+	13694182	13825079	1.285049	20.174262	71.626161
CHS.486	KAZN	1	+	13892792	15118133	0.016355	1.190779	4.227711
CHS.485	LOC107985467	1	+	14214243	14221488	0.077922	0.084927	0.301523
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.046514	0.091793	0.325901
CHS.491	-	1	-	14754482	14777758	0.018974	0.020735	0.073618
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.006577	0.095622	0.339495
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.060849	0.070399	0.249942
CHS.511	DNAJC16	1	+	15526694	15572397	1.482770	4.945896	17.559776
CHS.512	AGMAT	1	-	15553427	15585110	0.400751	1.171018	4.157553
CHS.516	DDI2	1	+	15617458	15669139	1.030020	12.716064	45.146776
CHS.515	RSC1A1	1	+	15659713	15662030	3.244145	3.535788	12.553369
CHS.502	FHAD1	1	+	15236559	15400283	0.022986	0.109760	0.389690
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.016000	0.021045	0.074717
CHS.504	LOC101927441	1	-	15399118	15413823	1.579074	3.059551	10.862547
CHS.505	EFHD2	1	+	15409895	15430343	99.834946	195.534143	694.219214
CHS.506	CTRC	1	+	15438442	15449247	0.055132	0.062713	0.222654
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	0.207965	0.496078	1.761263
CHS.510	CASP9	1	-	15489522	15526557	0.609073	2.640225	9.373786
CHS.521	FBLIM1	1	+	15749825	15786592	0.000000	0.000000	0.000000
CHS.517	PLEKHM2	1	+	15681506	15734769	1.480712	17.751957	63.026075
CHS.518	-	1	-	15718706	15725409	1.476586	1.609329	5.713718
CHS.519	SLC25A34	1	+	15735088	15741392	0.361586	0.411485	1.460924
CHS.534	CLCNKA	1	+	16021991	16039090	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.044067	0.290241	1.030464
CHS.539	LOC101927479	1	+	16154996	16168216	0.000000	0.000000	0.000000
CHS.543	ANO7P1	1	-	16215438	16227316	0.036654	0.263181	0.934391
CHS.542	ARHGEF19	1	-	16197580	16212699	0.312247	0.404133	1.434824
CHS.544	RSG1	1	-	16227491	16237445	0.409844	0.476992	1.693499
CHS.525	FLJ37453	1	-	15807153	15848147	0.287268	1.790198	6.355873
CHS.526	UQCRHL	1	-	15807162	15834214	0.159610	2.725689	9.677212
CHS.524	-	1	-	15819101	15821431	0.312477	0.340568	1.209144
CHS.527	SPEN	1	+	15847864	15945206	22.686089	48.606767	172.572170
CHS.528	ZBTB17	1	-	15941869	15976132	4.016938	12.195221	43.297589
CHS.59974	TRNAG-CCC	1	-	16678271	16678341	2.394366	2.609616	9.265110
CHS.59975	TRG-CCC5-1	1	+	16727285	16727355	2.000000	2.179797	7.739092
CHS.566	LOC102723383	1	-	16733778	16736188	0.077561	0.084534	0.300126
CHS.565	ESPNP	1	-	16682802	16720157	0.063303	0.138826	0.492883
CHS.546	FBXO42	1	-	16246840	16352491	0.749808	4.618197	16.396323
CHS.547	SZRD1	1	+	16352499	16398148	1.618926	14.049835	49.882160
CHS.548	SPATA21	1	-	16397271	16437842	0.094285	0.222594	0.790293
CHS.549	NECAP2	1	+	16440672	16460675	4.083125	16.491308	58.550299
CHS.550	CROCCP3	1	-	16460091	16499367	1.438147	3.745030	13.296256
CHS.551	LOC107984921	1	+	16460948	16468418	2.011427	2.192251	7.783309
