Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.257	KLHL21	1	-	6583341	6603446	5.917793	6.716181	25.308886
CHS.256	LOC107984913	1	-	6603447	6613374	0.544728	0.300833	1.133641
CHS.260	PHF13	1	+	6613696	6624419	1.775044	2.052667	7.735158
CHS.261	THAP3	1	+	6624645	6635586	1.549803	3.396364	12.798671
CHS.262	DNAJC11	1	-	6634168	6701906	2.317791	7.833014	29.517498
CHS.276	VAMP3	1	+	7771269	7781458	9.760931	15.036373	56.662237
CHS.278	PER3	1	+	7784285	7845468	1.047901	0.793529	2.990291
CHS.279	-	1	-	7800861	7827342	0.444788	0.245640	0.925655
CHS.285	-	1	+	7990907	7997854	0.000000	0.000000	0.000000
CHS.292	LOC107984915	1	-	8129155	8148066	0.000000	0.000000	0.000000
CHS.280	UTS2	1	-	7846345	7913615	0.000000	0.000000	0.000000
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.703892	1.304023	4.914010
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.284	PARK7	1	+	7954291	7985282	18.945799	28.824564	108.620898
CHS.286	ERRFI1	1	-	8003039	8026806	0.264273	0.323721	1.219893
CHS.287	LOC107984914	1	+	8026493	8127110	0.012393	0.042547	0.160331
CHS.266	CAMTA1	1	+	6785324	7770241	0.077122	8.395495	31.637121
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.000000	0.000000	0.000000
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.017577	0.010315	0.038871
CHS.297	SLC45A1	1	+	8318085	8344167	0.000000	0.000000	0.000000
CHS.298	RERE	1	-	8352343	8826226	5.029968	46.812345	176.405059
CHS.299	-	1	+	8402313	8408669	11.847179	6.542749	24.655333
CHS.300	LOC102724552	1	+	8424645	8435016	1.168317	3.353458	12.636986
CHS.303	ENO1	1	-	8860551	8879092	37.626682	59.066820	222.584147
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.654339	0.361367	1.361754
CHS.305	-	1	-	8912005	8912711	2.649634	1.463293	5.514191
CHS.307	CA6	1	+	8945302	8975161	3.704901	2.400656	9.046500
CHS.309	SLC2A7	1	-	8992534	9026384	0.000000	0.000000	0.000000
CHS.310	SLC2A5	1	-	9035019	9093407	0.097893	0.415763	1.566738
CHS.311	LOC107984916	1	-	9100305	9102986	0.421484	0.232770	0.877156
CHS.312	GPR157	1	-	9103390	9129170	0.474433	1.940184	7.311281
CHS.313	MIR34AHG	1	-	9147857	9198906	0.000000	0.000000	0.000000
CHS.314	RP3-510D11.2	1	+	9182004	9196284	0.000000	0.000000	0.000000
CHS.320	LOC100506022	1	-	9424721	9428996	0.386719	0.217903	0.821135
CHS.318	SPSB1	1	+	9292882	9369532	0.035413	1.066136	4.017568
CHS.316	H6PD	1	+	9234767	9271337	3.725171	6.399611	24.115939
CHS.327	SLC25A33	1	+	9539469	9583217	0.404068	1.808192	6.813891
CHS.341	LZIC	1	-	9922113	9995987	5.143278	5.556473	20.938706
CHS.342	RP11-84A14.4	1	+	9942923	9996739	1.221438	6.607220	24.898282
CHS.343	RBP7	1	+	9997197	10016020	19.643185	25.113512	94.636372
CHS.328	TMEM201	1	+	9588843	9614877	0.250920	0.458194	1.726634
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.330	LOC105376712	1	-	9628447	9629428	0.000000	0.000000	0.000000
CHS.331	PIK3CD	1	+	9629889	9729114	9.832174	72.326429	272.550926
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	15.042974	8.307665	31.306147
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	14.949633	8.256117	31.111894
CHS.334	CLSTN1	1	-	9728374	9824526	8.375264	22.907998	86.325237
CHS.337	CTNNBIP1	1	-	9847976	9910322	1.670217	3.858586	14.540483
CHS.338	LOC105376717	1	+	9850773	9855490	0.467713	0.265510	1.000533
CHS.345	UBE4B	1	+	10032983	10181239	12.591663	24.088891	90.775248
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	4.346343	3.874977	14.602250
CHS.360	PEX14	1	+	10474946	10630762	0.740694	7.251913	27.327710
CHS.368	C1orf127	1	-	10946231	10982037	0.298604	0.205895	0.775885
CHS.361	CASZ1	1	-	10636602	10796676	2.595014	9.475114	35.705498
CHS.363	-	1	+	10691949	10693864	2.727476	1.506282	5.676189
CHS.349	KIF1B	1	+	10210706	10381603	8.495955	20.200042	76.120724
CHS.350	LOC105376725	1	-	10357983	10366610	1.797409	0.992641	3.740613
CHS.348	-	1	+	10382101	10397576	1.684885	0.995809	3.752551
CHS.354	PGD	1	+	10398992	10420614	72.645821	164.627430	620.372926
CHS.357	APITD1	1	+	10430102	10445492	0.161786	0.120908	0.455625
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.206526	0.139230	0.524668
CHS.355	CORT	1	+	10449719	10452003	0.000000	0.000000	0.000000
CHS.370	TARDBP	1	+	11012344	11030528	17.074505	31.532228	118.824308
CHS.371	MASP2	1	-	11026523	11047239	0.235385	0.157051	0.591821
CHS.383	UBIAD1	1	+	11273198	11305720	0.403574	0.757819	2.855722
CHS.392	FBXO2	1	-	11636948	11654831	0.211084	0.162918	0.613931
CHS.393	FBXO44	1	+	11654375	11663327	1.656216	1.360907	5.128367
CHS.394	FBXO6	1	+	11664093	11674354	1.057189	2.425851	9.141442
CHS.395	MAD2L2	1	-	11674480	11691788	6.498783	8.047518	30.325824
CHS.396	DRAXIN	1	+	11686635	11721766	0.008938	0.050099	0.188790
CHS.372	SRM	1	-	11049783	11060053	1.034420	0.947823	3.571723
CHS.375	EXOSC10	1	-	11066613	11099910	9.826555	13.981565	52.687357
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.378	MTOR	1	-	11106531	11262551	5.607310	14.587857	54.972075
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.261714	0.194283	0.732124
CHS.380	ANGPTL7	1	+	11189289	11195981	0.513242	0.303421	1.143393
CHS.400	AGTRAP	1	+	11736085	11750771	2.928373	15.101315	56.906964
CHS.408	NPPB	1	-	11857442	11858945	0.000000	0.000000	0.000000
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	4.762908	3.015132	11.362058
CHS.405	CLCN6	1	+	11806096	11843318	3.752913	3.243902	12.224142
CHS.406	-	1	-	11829337	11833514	2.331639	1.287676	4.852407
CHS.404	NPPA-AS1	1	+	11840319	11848079	1.799159	4.172504	15.723434
CHS.407	NPPA	1	-	11845709	11851835	0.260156	0.636768	2.399562
CHS.412	KIAA2013	1	-	11919538	11926428	9.324118	11.278938	42.502927
CHS.413	PLOD1	1	+	11934667	11975637	4.467053	7.696803	29.004208
CHS.415	MFN2	1	+	11980181	12013515	23.308233	17.006628	64.086837
CHS.416	MIIP	1	+	12019242	12032271	1.529021	3.247400	12.237324
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.000000	0.000000	0.000000
CHS.454	HNRNPCL3	1	+	13061232	13062237	0.008946	0.004941	0.018618
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.460	HNRNPCL4	1	-	13164555	13165482	0.006466	0.003571	0.013456
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.471	PRAMEF17	1	+	13389632	13392629	0.000000	0.000000	0.000000
CHS.434	LOC105376744	1	+	12525256	12528881	0.958837	1.139580	4.294329
CHS.437	DHRS3	1	-	12567910	12618361	3.283889	4.241851	15.984757
CHS.438	-	1	+	12607451	12615865	2.681609	1.480951	5.580735
CHS.419	TNFRSF8	1	+	12063318	12144666	0.658368	3.586073	13.513561
CHS.429	TNFRSF1B	1	+	12166948	12209227	45.282448	139.165782	524.424656
CHS.430	LOC107984917	1	+	12214242	12227610	8.052659	4.447179	16.758503
CHS.432	VPS13D	1	+	12230039	12512047	6.689874	19.743553	74.400516
CHS.479	LOC105376756	1	-	13687103	13691892	0.000000	0.000000	0.000000
CHS.481	PRDM2	1	+	13694182	13825079	5.834273	35.518653	133.846533
CHS.486	KAZN	1	+	13892792	15118133	0.099700	6.199766	23.362855
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.000000	0.000000	0.000000
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.061156	0.450536	1.697775
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	1.167932	1.411681	5.319701
CHS.510	CASP9	1	-	15489522	15526557	1.524493	6.804111	25.640235
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.425828	0.249634	0.940707
CHS.511	DNAJC16	1	+	15526694	15572397	2.172051	3.484053	13.129115
CHS.512	AGMAT	1	-	15553427	15585110	0.162843	0.885291	3.336082
CHS.502	FHAD1	1	+	15236559	15400283	0.051684	0.133779	0.504127
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.031369	0.020907	0.078785
CHS.504	LOC101927441	1	-	15399118	15413823	4.312433	4.311046	16.245507
CHS.505	EFHD2	1	+	15409895	15430343	300.916351	296.184793	1116.126435
CHS.506	CTRC	1	+	15438442	15449247	0.119145	0.068674	0.258787
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.516	DDI2	1	+	15617458	15669139	0.982135	6.524448	24.586371
CHS.515	RSC1A1	1	+	15659713	15662030	0.722846	0.399200	1.504325
CHS.517	PLEKHM2	1	+	15681506	15734769	2.343840	13.044888	49.157635
CHS.518	-	1	-	15718706	15725409	1.943052	1.073074	4.043713
CHS.519	SLC25A34	1	+	15735088	15741392	0.458169	0.264197	0.995584
CHS.520	TMEM82	1	+	15742492	15747797	0.000000	0.000000	0.000000
CHS.521	FBLIM1	1	+	15749825	15786592	0.000000	0.000000	0.000000
CHS.534	CLCNKA	1	+	16021991	16039090	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.000000	0.000000	0.000000
CHS.539	LOC101927479	1	+	16154996	16168216	0.000000	0.000000	0.000000
CHS.542	ARHGEF19	1	-	16197580	16212699	0.460404	0.301943	1.137824
CHS.543	ANO7P1	1	-	16215438	16227316	0.000000	0.000000	0.000000
CHS.525	FLJ37453	1	-	15807153	15848147	0.210630	0.132161	0.498027
CHS.526	UQCRHL	1	-	15807162	15834214	0.213660	0.940150	3.542808
CHS.524	-	1	-	15819101	15821431	0.501808	0.277130	1.044320
CHS.527	SPEN	1	+	15847864	15945206	45.000309	43.887301	165.382483
CHS.528	ZBTB17	1	-	15941869	15976132	9.019104	10.941979	41.233152
CHS.552	-	1	+	16499368	16502081	0.411570	0.227295	0.856524
CHS.544	RSG1	1	-	16227491	16237445	0.423761	0.937459	3.532671
CHS.546	FBXO42	1	-	16246840	16352491	1.471818	4.891262	18.431963
CHS.547	SZRD1	1	+	16352499	16398148	2.812502	12.334697	46.481391
CHS.548	SPATA21	1	-	16397271	16437842	0.609973	0.663172	2.499060
CHS.549	NECAP2	1	+	16440672	16460675	5.217236	16.238790	61.193360
CHS.550	CROCCP3	1	-	16460091	16499367	4.727876	4.618177	17.402885
CHS.551	LOC107984921	1	+	16460948	16468418	2.619736	1.446781	5.451970
CHS.572	MFAP2	1	-	16974502	16981649	0.120748	0.477451	1.799198
CHS.574	LOC105376806	1	+	16976293	16977795	0.000000	0.000000	0.000000
CHS.577	ATP13A2	1	-	16985958	17011972	3.403099	4.031490	15.192044
CHS.554	RP4-798A10.7	1	+	16514645	16515754	0.645045	0.356234	1.342412
CHS.59971	TRNAN-GUU	1	-	16520585	16520658	0.000000	0.000000	0.000000
CHS.555	RP4-798A10.4	1	+	16520694	16522017	0.000000	0.000000	0.000000
CHS.556	LOC100132147	1	-	16533891	16535652	0.000000	0.000000	0.000000
CHS.59972	TRNAE-UUC	1	-	16535279	16535350	0.429167	0.237013	0.893146
CHS.557	FAM231B	1	+	16535658	16552880	0.000000	0.000000	0.000000
CHS.59973	TRNAG1	1	-	16545939	16546009	0.000000	0.000000	0.000000
CHS.558	NBPF1	1	-	16552510	16613605	1.946427	4.763097	17.948990
CHS.559	LOC105376794	1	+	16613598	16617729	0.000000	0.000000	0.000000
