Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.76	ACAP3	1	-	1292384	1307925	2.135467	10.231847	34.595885
CHS.18	RP5-857K21.4	1	-	585989	611297	0.000000	0.000000	0.000000
CHS.19	LOC101928626	1	-	627380	634927	0.031958	0.055913	0.189052
CHS.20	OR4F16	1	-	683910	720118	0.020957	0.125858	0.425551
CHS.21	LOC100133331	1	-	724520	730351	0.000000	0.000000	0.000000
CHS.23	LOC107984841	1	-	732159	746737	1.458914	22.806784	77.114218
CHS.24	LOC107984847	1	-	735566	738953	3.858720	5.229362	17.681500
CHS.22	LOC107984849	1	-	739962	740334	6.504823	8.688144	29.376322
CHS.25	LOC100288069	1	-	755864	778688	1.623581	5.488774	18.558623
CHS.27	LOC105378580	1	+	778760	810065	0.436244	3.758901	12.709582
CHS.26	RP11-206L10.9	1	+	784370	787186	1.529901	2.244505	7.589111
CHS.28	FAM87B	1	+	817371	819834	0.866512	1.157354	3.913240
CHS.30	LINC00115	1	-	826206	827522	2.695520	3.600262	12.173193
CHS.31	LINC01128	1	+	827591	859446	0.667915	2.780708	9.402120
CHS.67	TNFRSF4	1	-	1211326	1216812	0.239146	0.470821	1.591937
CHS.68	SDF4	1	-	1216760	1232067	6.258338	47.492973	160.583075
CHS.69	B3GALT6	1	+	1232249	1235041	2.333333	3.116508	10.537526
CHS.71	FAM132A	1	-	1242446	1247218	0.368564	1.496846	5.061129
CHS.72	RP5-902P8.12	1	-	1249777	1251334	0.147625	0.197175	0.666687
CHS.73	UBE2J2	1	-	1253909	1273854	4.721477	15.683785	53.029959
CHS.74	LOC101928895	1	+	1274002	1279447	0.368642	0.606307	2.050044
CHS.75	SCNN1D	1	+	1280415	1292029	1.098429	2.231037	7.543575
CHS.79	CPTP	1	+	1324756	1328896	1.885694	4.495810	15.201218
CHS.77	PUSL1	1	+	1308562	1311810	2.371677	6.525572	22.064242
CHS.78	CPSF3L	1	-	1311585	1324687	4.986292	28.863848	97.594344
CHS.80	TAS1R3	1	+	1331280	1335320	0.186618	0.265565	0.897928
CHS.81	DVL1	1	-	1335278	1349142	2.144011	4.425637	14.963947
CHS.83	MXRA8	1	-	1352689	1363541	0.628521	1.917948	6.484960
CHS.93	RP4-758J18.13	1	+	1409096	1410618	0.268385	0.358467	1.212049
CHS.95	ANKRD65	1	-	1418420	1422561	0.158204	0.718080	2.427968
CHS.96	LOC105378585	1	+	1420166	1423769	0.000000	0.000000	0.000000
CHS.101	ATAD3C	1	+	1448004	1470221	0.128333	0.289627	0.979286
CHS.98	VWA1	1	+	1428141	1447244	0.020288	0.030008	0.101463
CHS.100	LOC102724312	1	-	1430157	1434573	0.000000	0.000000	0.000000
CHS.99	LOC107985729	1	+	1433233	1435626	0.000000	0.000000	0.000000
CHS.86	AURKAIP1	1	-	1373730	1375438	7.305888	16.971001	57.382289
CHS.89	CCNL2	1	-	1385711	1399338	5.851621	29.322123	99.143861
CHS.90	RP4-758J18.2	1	+	1399527	1402046	2.936550	6.576360	22.235966
CHS.91	MRPL20	1	-	1401896	1407313	3.345643	12.820684	43.349251
CHS.126	CALML6	1	+	1913751	1917296	0.105976	0.216299	0.731348
CHS.135	PRKCZ	1	+	2050470	2185399	0.195150	10.029670	33.912285
CHS.136	RP5-892K4.1	1	-	2141084	2145279	0.419367	0.560126	1.893896
CHS.139	LOC100506504	1	-	2181811	2184176	1.452092	1.939482	6.557768
CHS.138	FAAP20	1	-	2184460	2212720	0.512247	6.149813	20.793727
CHS.140	LOC105378593	1	+	2205359	2220493	0.023298	0.031118	0.105216
CHS.137	LOC105378592	1	-	2207597	2215193	0.000000	0.000000	0.000000
CHS.142	SKI	1	+	2228695	2310213	1.548256	35.491874	120.005000
CHS.154	HES5	1	-	2528745	2530554	0.000000	0.000000	0.000000
CHS.158	RP3-395M20.12	1	+	2546465	2547460	2.443775	3.264020	11.036291
CHS.144	-	1	+	2314906	2324302	0.000000	0.000000	0.000000
CHS.146	MORN1	1	-	2321253	2391751	0.095614	3.359482	11.359069
CHS.145	LOC100129534	1	-	2350414	2352661	0.239769	0.320247	1.082817
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	2.383725	11.691453	39.531101
CHS.149	PEX10	1	-	2401373	2413797	2.186092	3.734888	12.628391
CHS.150	PLCH2	1	+	2412481	2508587	0.205269	3.215308	10.871590
CHS.151	-	1	-	2445838	2447604	0.000000	0.000000	0.000000
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	4.537343	11.897319	40.227174
CHS.162	FAM213B	1	+	2586460	2591469	0.384281	0.660014	2.231636
CHS.163	MMEL1	1	-	2588555	2633042	0.310330	1.039425	3.514502
CHS.164	LOC105378597	1	+	2633111	2641043	0.000000	0.000000	0.000000
CHS.165	TTC34	1	-	2636988	2789737	0.090152	0.120411	0.407134
CHS.166	LOC105378603	1	-	2700540	2702756	0.000000	0.000000	0.000000
CHS.167	LOC105378602	1	+	2701377	2702276	0.000000	0.000000	0.000000
CHS.168	LOC105378601	1	+	2762488	2763387	0.000000	0.000000	0.000000
CHS.169	LOC105378598	1	+	2763419	2784745	0.000000	0.000000	0.000000
CHS.170	LOC107985732	1	+	2764564	2765629	0.000000	0.000000	0.000000
CHS.171	LOC105378600	1	+	2766073	2766972	0.000000	0.000000	0.000000
CHS.172	LOC107984904	1	+	2771826	2772891	0.000000	0.000000	0.000000
CHS.173	LOC105378599	1	+	2773495	2774394	0.000000	0.000000	0.000000
CHS.159	-	1	+	2548971	2549779	0.233004	0.311211	1.052265
CHS.157	RP3-395M20.8	1	-	2549920	2557011	2.418349	6.798354	22.986570
CHS.160	TNFRSF14	1	+	2555767	2565622	5.300105	24.051376	81.322430
CHS.161	LOC100996583	1	+	2566535	2584534	0.468077	0.625185	2.113875
CHS.188	RP11-168F9.2	1	+	3487246	3487627	0.840314	1.122362	3.794928
CHS.180	PRDM16	1	+	3069025	3438621	0.000000	0.000000	0.000000
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.193	TPRG1L	1	+	3624992	3630131	6.866457	10.775166	36.432955
CHS.189	MEGF6	1	-	3487942	3624779	3.047794	9.986800	33.767333
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.194	WRAP73	1	-	3630767	3650107	2.398233	10.739419	36.312087
CHS.202	SMIM1	1	+	3772655	3776242	0.380172	0.507775	1.716888
CHS.103	ATAD3B	1	+	1471732	1509467	1.416486	8.355863	28.252816
CHS.104	ATAD3A	1	+	1512143	1534689	1.493957	6.071930	20.530390
CHS.105	TMEM240	1	-	1534778	1540360	0.000000	0.000000	0.000000
CHS.106	SSU72	1	-	1541673	1574882	12.869781	67.119075	226.942782
CHS.107	RP5-832C2.5	1	+	1574975	1577075	0.980009	1.308946	4.425802
CHS.109	C1orf233	1	-	1598008	1600096	0.487793	0.651519	2.202914
CHS.110	LOC105378586	1	+	1600314	1607383	0.283772	0.410089	1.386591
CHS.111	MIB2	1	+	1615188	1630610	4.258050	28.248918	95.515143
CHS.113	MMP23B	1	+	1631681	1634654	0.566199	0.986937	3.337029
CHS.114	CDK11B	1	-	1635226	1659839	24.102385	48.623017	164.403975
CHS.116	SLC35E2B	1	-	1660957	1693000	8.496325	26.133995	88.364174
CHS.117	LOC107985731	1	+	1692543	1699202	0.000000	0.000000	0.000000
CHS.118	MMP23A	1	+	1699939	1701808	0.637969	0.852101	2.881121
CHS.119	CDK11A	1	-	1702383	1724837	25.706333	78.754643	266.284926
CHS.120	SLC35E2	1	-	1724838	1746271	2.946315	17.936641	60.647309
CHS.121	NADK	1	-	1751232	1780514	24.545851	107.428810	363.237918
CHS.123	GNB1	1	-	1785122	1891117	8.343534	139.216527	470.718437
CHS.124	LOC105378949	1	+	1891057	1892722	0.718499	1.435238	4.852821
CHS.203	LRRC47	1	-	3779856	3796504	3.310759	9.486835	32.076854
CHS.195	TP73	1	+	3652565	3736201	0.021003	0.219189	0.741121
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	1.678197	2.503274	8.464061
CHS.213	LOC105376673	1	+	3972916	4013343	0.000000	0.000000	0.000000
CHS.208	C1orf174	1	-	3889125	3900293	1.568654	5.709176	19.303844
CHS.220	RP1-37J18.2	1	+	4571481	4595011	0.000000	0.000000	0.000000
CHS.221	LOC107985376	1	+	4603688	4617555	0.147659	0.219779	0.743117
CHS.209	LINC01134	1	+	3900349	3920041	0.066190	0.114695	0.387805
CHS.205	DFFB	1	+	3810787	3888993	0.442623	2.109472	7.132539
CHS.206	CEP104	1	-	3812081	3857387	2.548901	10.907802	36.881421
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.223	AJAP1	1	+	4654775	4792518	0.060546	0.090562	0.306209
CHS.224	-	1	-	4729984	4736438	0.299057	0.399434	1.350566
CHS.235	NPHP4	1	-	5850677	5992473	0.295773	1.224437	4.140061
CHS.236	-	1	+	5891972	5903913	0.155736	0.679242	2.296650
CHS.237	KCNAB2	1	+	5992298	6105423	1.466147	31.094554	105.136799
CHS.238	CHD5	1	-	6101347	6180311	0.013585	0.024619	0.083240
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.260661	0.398553	1.347586
CHS.248	ACOT7	1	-	6264227	6393766	0.065950	1.251011	4.229913
CHS.240	RPL22	1	-	6185020	6200842	12.637288	42.508824	143.730687
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.252793	0.431238	1.458099
CHS.244	ICMT	1	-	6221193	6235984	1.208017	1.722054	5.822604
CHS.256	LOC107984913	1	-	6603447	6613374	0.952583	1.272314	4.301944
CHS.260	PHF13	1	+	6613696	6624419	0.483316	1.514920	5.122241
CHS.261	THAP3	1	+	6624645	6635586	1.089533	5.240499	17.719155
CHS.262	DNAJC11	1	-	6634168	6701906	1.139917	9.472999	32.030072
CHS.251	ESPN	1	+	6424776	6470604	0.180162	2.346014	7.932333
CHS.253	TNFRSF25	1	-	6461151	6466195	3.804832	8.719546	29.482500
CHS.252	PLEKHG5	1	-	6466092	6520061	0.562415	1.011317	3.419461
CHS.254	NOL9	1	-	6521217	6554598	2.984916	12.285723	41.540442
CHS.255	TAS1R1	1	+	6555278	6579757	0.702144	1.344826	4.547122
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.259	ZBTB48	1	+	6579967	6589280	4.788219	15.365228	51.952855
CHS.257	KLHL21	1	-	6583341	6603446	2.743828	5.894249	19.929616
CHS.280	UTS2	1	-	7846345	7913615	0.000000	0.000000	0.000000
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.414850	1.663478	5.624547
CHS.266	CAMTA1	1	+	6785324	7770241	0.036234	11.148673	37.695856
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.000000	0.000000	0.000000
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.018492	0.026247	0.088746
CHS.276	VAMP3	1	+	7771269	7781458	4.342603	16.938394	57.272038
CHS.278	PER3	1	+	7784285	7845468	0.837075	1.759670	5.949791
CHS.279	-	1	-	7800861	7827342	0.298467	0.398646	1.347902
CHS.285	-	1	+	7990907	7997854	0.089402	0.119409	0.403747
CHS.284	PARK7	1	+	7954291	7985282	12.024871	44.014883	148.822968
CHS.286	ERRFI1	1	-	8003039	8026806	0.097904	0.488001	1.650028
CHS.287	LOC107984914	1	+	8026493	8127110	0.000000	0.000000	0.000000
CHS.305	-	1	-	8912005	8912711	1.160638	1.550202	5.241538
CHS.297	SLC45A1	1	+	8318085	8344167	0.000000	0.000000	0.000000
CHS.298	RERE	1	-	8352343	8826226	2.544458	48.349604	163.479514
CHS.299	-	1	+	8402313	8408669	6.256572	8.356568	28.255200
CHS.300	LOC102724552	1	+	8424645	8435016	0.587335	4.077217	13.785873
CHS.303	ENO1	1	-	8860551	8879092	18.936821	71.788696	242.731691
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.307	CA6	1	+	8945302	8975161	2.678832	4.198024	14.194343
CHS.310	SLC2A5	1	-	9035019	9093407	0.000000	0.000000	0.000000
CHS.311	LOC107984916	1	-	9100305	9102986	0.566016	0.755997	2.556175
CHS.312	GPR157	1	-	9103390	9129170	0.356078	2.050247	6.932287
CHS.313	MIR34AHG	1	-	9147857	9198906	0.000000	0.000000	0.000000
CHS.314	RP3-510D11.2	1	+	9182004	9196284	0.000000	0.000000	0.000000
CHS.326	-	1	-	9490295	9503471	0.000000	0.000000	0.000000
CHS.318	SPSB1	1	+	9292882	9369532	0.039891	0.931863	3.150813
CHS.316	H6PD	1	+	9234767	9271337	3.014885	11.683870	39.505459
CHS.327	SLC25A33	1	+	9539469	9583217	0.190405	2.248437	7.602406
CHS.328	TMEM201	1	+	9588843	9614877	0.121905	0.577496	1.952628
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.959204	5.619002	18.998950
CHS.338	LOC105376717	1	+	9850773	9855490	0.471760	0.647691	2.189971
CHS.341	LZIC	1	-	9922113	9995987	2.736413	7.914379	26.760070
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.436483	2.930513	9.908639
CHS.343	RBP7	1	+	9997197	10016020	8.660961	26.827124	90.707777
CHS.330	LOC105376712	1	-	9628447	9629428	0.000000	0.000000	0.000000
CHS.331	PIK3CD	1	+	9629889	9729114	4.174733	84.105503	284.377236
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	7.155238	9.556869	32.313651
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	7.409112	9.895954	33.460167
CHS.334	CLSTN1	1	-	9728374	9824526	4.796291	30.942956	104.624214
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	3.571202	6.638389	22.445697
CHS.345	UBE4B	1	+	10032983	10181239	5.227831	28.066827	94.899457
CHS.349	KIF1B	1	+	10210706	10381603	3.744610	20.013350	67.669069
CHS.350	LOC105376725	1	-	10357983	10366610	1.476486	1.972063	6.667934
CHS.348	-	1	+	10382101	10397576	0.577382	0.825307	2.790524
CHS.354	PGD	1	+	10398992	10420614	15.677082	77.445159	261.857303
CHS.357	APITD1	1	+	10430102	10445492	0.216158	0.911312	3.081324
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.000000	0.000000	0.000000
CHS.355	CORT	1	+	10449719	10452003	0.404943	0.540861	1.828756
CHS.360	PEX14	1	+	10474946	10630762	0.348858	7.861277	26.580524
CHS.368	C1orf127	1	-	10946231	10982037	0.000000	0.000000	0.000000
CHS.361	CASZ1	1	-	10636602	10796676	1.100118	8.226235	27.814516
CHS.363	-	1	+	10691949	10693864	0.000000	0.000000	0.000000
CHS.372	SRM	1	-	11049783	11060053	0.926133	5.695628	19.258038
CHS.370	TARDBP	1	+	11012344	11030528	8.862028	38.580475	130.448168
CHS.371	MASP2	1	-	11026523	11047239	0.162614	0.262400	0.887225
CHS.375	EXOSC10	1	-	11066613	11099910	5.174904	18.945872	64.059716
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.390	DISP3	1	+	11479155	11537583	0.000000	0.000000	0.000000
CHS.383	UBIAD1	1	+	11273198	11305720	0.643128	2.160869	7.306323
CHS.394	FBXO6	1	+	11664093	11674354	0.340706	1.835803	6.207212
CHS.392	FBXO2	1	-	11636948	11654831	0.020631	0.038511	0.130212
CHS.393	FBXO44	1	+	11654375	11663327	1.273155	2.529447	8.552559
CHS.378	MTOR	1	-	11106531	11262551	2.635139	20.378302	68.903043
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.468519	0.669879	2.264992
CHS.395	MAD2L2	1	-	11674480	11691788	3.494801	10.352951	35.005363
CHS.396	DRAXIN	1	+	11686635	11721766	0.043332	0.312774	1.057549
CHS.400	AGTRAP	1	+	11736085	11750771	1.545604	17.624426	59.591647
CHS.408	NPPB	1	-	11857442	11858945	0.000000	0.000000	0.000000
CHS.412	KIAA2013	1	-	11919538	11926428	5.521344	15.993149	54.075979
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	3.019119	5.883421	19.893004
CHS.405	CLCN6	1	+	11806096	11843318	1.859543	4.358809	14.737989
CHS.406	-	1	-	11829337	11833514	1.248804	1.667961	5.639703
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.770253	2.375738	8.032839
CHS.407	NPPA	1	-	11845709	11851835	0.049389	0.276140	0.933682
CHS.413	PLOD1	1	+	11934667	11975637	2.604741	7.601236	25.701274
CHS.416	MIIP	1	+	12019242	12032271	0.856997	6.966665	23.555665
CHS.415	MFN2	1	+	11980181	12013515	11.725401	22.159257	74.924802
CHS.419	TNFRSF8	1	+	12063318	12144666	0.248937	2.357169	7.970052
CHS.429	TNFRSF1B	1	+	12166948	12209227	14.448997	112.524814	380.468510
CHS.430	LOC107984917	1	+	12214242	12227610	2.103146	2.809060	9.497982
CHS.434	LOC105376744	1	+	12525256	12528881	0.196033	0.563477	1.905227
CHS.440	AADACL4	1	+	12644547	12667086	0.000000	0.000000	0.000000
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.620057	0.828177	2.800229
CHS.454	HNRNPCL3	1	+	13061232	13062237	0.060139	0.080324	0.271593
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.410294	0.548008	1.852922
CHS.460	HNRNPCL4	1	-	13164555	13165482	0.150862	0.201498	0.681305
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.437	DHRS3	1	-	12567910	12618361	1.613633	6.152796	20.803812
CHS.438	-	1	+	12607451	12615865	0.907704	1.212372	4.099267
CHS.477	LOC107984919	1	+	13623126	13642847	0.000000	0.000000	0.000000
CHS.432	VPS13D	1	+	12230039	12512047	2.955250	19.980509	67.558027
CHS.478	LOC105378612	1	+	13670194	13674718	0.000000	0.000000	0.000000
CHS.479	LOC105376756	1	-	13687103	13691892	0.000000	0.000000	0.000000
CHS.481	PRDM2	1	+	13694182	13825079	1.271937	25.443443	86.029282
CHS.486	KAZN	1	+	13892792	15118133	0.026196	3.892866	13.162545
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.059642	0.144238	0.487696
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.008622	0.153619	0.519417
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.506	CTRC	1	+	15438442	15449247	0.154231	0.214998	0.726949
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	0.000000	0.000000	0.000000
CHS.510	CASP9	1	-	15489522	15526557	0.496381	2.219731	7.505347
CHS.511	DNAJC16	1	+	15526694	15572397	0.792138	2.674088	9.041619
CHS.512	AGMAT	1	-	15553427	15585110	0.358325	1.989929	6.728341
CHS.502	FHAD1	1	+	15236559	15400283	0.004779	0.027966	0.094558
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.027618	0.044517	0.150521
CHS.504	LOC101927441	1	-	15399118	15413823	2.054764	5.051579	17.080382
CHS.505	EFHD2	1	+	15409895	15430343	98.712196	235.628903	796.707628
CHS.519	SLC25A34	1	+	15735088	15741392	0.108848	0.151799	0.513262
CHS.516	DDI2	1	+	15617458	15669139	0.704935	6.753766	22.835810
CHS.515	RSC1A1	1	+	15659713	15662030	1.018838	1.360807	4.601157
CHS.517	PLEKHM2	1	+	15681506	15734769	1.599053	23.026280	77.856377
CHS.518	-	1	-	15718706	15725409	0.980988	1.310253	4.430224
CHS.532	HSPB7	1	-	16014028	16020559	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.000000	0.000000	0.000000
CHS.539	LOC101927479	1	+	16154996	16168216	0.019533	0.051672	0.174714
CHS.542	ARHGEF19	1	-	16197580	16212699	0.570518	1.387360	4.690937
CHS.543	ANO7P1	1	-	16215438	16227316	0.013419	0.028409	0.096057
CHS.544	RSG1	1	-	16227491	16237445	0.488830	0.928986	3.141085
CHS.546	FBXO42	1	-	16246840	16352491	0.728209	4.588329	15.514042
CHS.525	FLJ37453	1	-	15807153	15848147	0.280073	1.593454	5.387782
CHS.526	UQCRHL	1	-	15807162	15834214	0.169611	2.439629	8.248865
CHS.524	-	1	-	15819101	15821431	0.004521	0.006038	0.020417
CHS.527	SPEN	1	+	15847864	15945206	17.840656	51.873702	175.395182
CHS.528	ZBTB17	1	-	15941869	15976132	5.284174	19.616950	66.328763
CHS.547	SZRD1	1	+	16352499	16398148	1.405813	15.531111	52.513739
CHS.548	SPATA21	1	-	16397271	16437842	0.136673	0.395421	1.336995
CHS.549	NECAP2	1	+	16440672	16460675	2.720633	19.808794	66.977426
CHS.550	CROCCP3	1	-	16460091	16499367	2.417394	6.181210	20.899887
CHS.551	LOC107984921	1	+	16460948	16468418	2.272027	3.034625	10.260663
CHS.561	MST1P2	1	+	16645574	16650420	0.101394	0.144723	0.489336
CHS.563	-	1	+	16667155	16671993	0.000000	0.000000	0.000000
CHS.59974	TRNAG-CCC	1	-	16678271	16678341	2.112676	2.821788	9.541021
CHS.562	LOC107985736	1	-	16654193	16667145	0.142961	0.190945	0.645624
CHS.554	RP4-798A10.7	1	+	16514645	16515754	0.098378	0.131398	0.444283
CHS.59971	TRNAN-GUU	1	-	16520585	16520658	0.000000	0.000000	0.000000
CHS.555	RP4-798A10.4	1	+	16520694	16522017	0.000000	0.000000	0.000000
CHS.556	LOC100132147	1	-	16533891	16535652	0.000000	0.000000	0.000000
CHS.59972	TRNAE-UUC	1	-	16535279	16535350	0.115741	0.154589	0.522696
CHS.557	FAM231B	1	+	16535658	16552880	0.000000	0.000000	0.000000
CHS.59973	TRNAG1	1	-	16545939	16546009	0.000000	0.000000	0.000000
