Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.202	SMIM1	1	+	3772655	3776242	0.743207	1.301965	4.681690
CHS.194	WRAP73	1	-	3630767	3650107	2.236635	8.910301	32.040237
CHS.193	TPRG1L	1	+	3624992	3630131	5.912298	9.158411	32.932411
CHS.189	MEGF6	1	-	3487942	3624779	3.184317	13.730132	49.371700
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.195	TP73	1	+	3652565	3736201	0.013189	0.135968	0.488921
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	1.242988	3.716020	13.362305
CHS.203	LRRC47	1	-	3779856	3796504	3.309051	7.832990	28.166374
CHS.144	-	1	+	2314906	2324302	0.035482	0.094392	0.339421
CHS.146	MORN1	1	-	2321253	2391751	0.191945	2.495828	8.974661
CHS.145	LOC100129534	1	-	2350414	2352661	0.458876	0.605438	2.177074
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	2.101005	10.052628	36.147888
CHS.149	PEX10	1	-	2401373	2413797	1.879017	3.171974	11.405991
CHS.150	PLCH2	1	+	2412481	2508587	0.225686	2.991493	10.757004
CHS.151	-	1	-	2445838	2447604	1.108806	1.462952	5.260579
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	4.391077	11.187255	40.227856
CHS.154	HES5	1	-	2528745	2530554	0.000000	0.000000	0.000000
CHS.158	RP3-395M20.12	1	+	2546465	2547460	2.701807	3.564749	12.818354
CHS.159	-	1	+	2548971	2549779	1.154512	1.523256	5.477425
CHS.157	RP3-395M20.8	1	-	2549920	2557011	1.522684	4.919949	17.691469
CHS.160	TNFRSF14	1	+	2555767	2565622	9.256250	35.283066	126.873138
CHS.161	LOC100996583	1	+	2566535	2584534	0.312835	0.412753	1.484203
CHS.220	RP1-37J18.2	1	+	4571481	4595011	0.000000	0.000000	0.000000
CHS.208	C1orf174	1	-	3889125	3900293	1.427446	3.838500	13.802729
CHS.221	LOC107985376	1	+	4603688	4617555	0.304922	0.448329	1.612130
CHS.209	LINC01134	1	+	3900349	3920041	0.081721	0.139883	0.503002
CHS.223	AJAP1	1	+	4654775	4792518	0.101780	0.150386	0.540767
CHS.224	-	1	-	4729984	4736438	0.587421	0.775040	2.786939
CHS.205	DFFB	1	+	3810787	3888993	0.520201	1.910720	6.870692
CHS.206	CEP104	1	-	3812081	3857387	3.008887	21.381237	76.884033
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.235	NPHP4	1	-	5850677	5992473	0.150319	0.629143	2.262312
CHS.236	-	1	+	5891972	5903913	0.134410	0.676199	2.431520
CHS.237	KCNAB2	1	+	5992298	6105423	1.382035	35.025715	125.947731
CHS.238	CHD5	1	-	6101347	6180311	0.000000	0.000000	0.000000
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.097826	0.147758	0.531317
CHS.248	ACOT7	1	-	6264227	6393766	0.040084	0.602439	2.166291
CHS.240	RPL22	1	-	6185020	6200842	9.454467	30.825708	110.845085
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.360588	0.590356	2.122842
CHS.244	ICMT	1	-	6221193	6235984	1.032828	1.481883	5.328650
CHS.256	LOC107984913	1	-	6603447	6613374	0.267516	0.352959	1.269193
CHS.260	PHF13	1	+	6613696	6624419	0.653223	2.089498	7.513553
CHS.265	-	1	-	6783900	6784741	1.612299	2.127258	7.649332
CHS.261	THAP3	1	+	6624645	6635586	0.684276	4.374076	15.728584
CHS.262	DNAJC11	1	-	6634168	6701906	0.981370	10.972665	39.456219
CHS.251	ESPN	1	+	6424776	6470604	0.268337	1.425495	5.125886
CHS.253	TNFRSF25	1	-	6461151	6466195	4.983880	14.077248	50.619877
CHS.252	PLEKHG5	1	-	6466092	6520061	0.621520	1.104206	3.970577
CHS.254	NOL9	1	-	6521217	6554598	2.691209	12.407018	44.613956
CHS.255	TAS1R1	1	+	6555278	6579757	0.903981	1.615235	5.808168
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.259	ZBTB48	1	+	6579967	6589280	2.909821	11.276917	40.550274
CHS.257	KLHL21	1	-	6583341	6603446	4.159053	14.036806	50.474457
CHS.276	VAMP3	1	+	7771269	7781458	4.702240	17.182152	61.784695
CHS.278	PER3	1	+	7784285	7845468	0.547019	0.950155	3.416630
CHS.279	-	1	-	7800861	7827342	0.181175	0.239041	0.859560
CHS.297	SLC45A1	1	+	8318085	8344167	0.149401	0.249070	0.895622
CHS.286	ERRFI1	1	-	8003039	8026806	0.026288	0.059125	0.212604
CHS.287	LOC107984914	1	+	8026493	8127110	0.000000	0.000000	0.000000
CHS.280	UTS2	1	-	7846345	7913615	0.000000	0.000000	0.000000
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.322171	1.413596	5.083101
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.284	PARK7	1	+	7954291	7985282	9.193947	33.455708	120.302193
CHS.285	-	1	+	7990907	7997854	0.000000	0.000000	0.000000
CHS.266	CAMTA1	1	+	6785324	7770241	0.027193	3.022848	10.869754
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.001177	0.001553	0.005584
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.030518	0.042789	0.153864
CHS.298	RERE	1	-	8352343	8826226	2.873193	57.945923	208.365723
CHS.299	-	1	+	8402313	8408669	7.174045	9.465394	34.036278
CHS.300	LOC102724552	1	+	8424645	8435016	0.536779	3.680923	13.236100
CHS.305	-	1	-	8912005	8912711	1.397996	1.844508	6.632601
CHS.303	ENO1	1	-	8860551	8879092	16.969761	63.360458	227.835632
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.307	CA6	1	+	8945302	8975161	1.663206	2.604957	9.367072
CHS.309	SLC2A7	1	-	8992534	9026384	0.000000	0.000000	0.000000
CHS.311	LOC107984916	1	-	9100305	9102986	0.558623	0.737044	2.650311
CHS.310	SLC2A5	1	-	9035019	9093407	0.091740	0.622961	2.240084
CHS.312	GPR157	1	-	9103390	9129170	0.777781	3.336842	11.998832
CHS.320	LOC100506022	1	-	9424721	9428996	0.000000	0.000000	0.000000
CHS.326	-	1	-	9490295	9503471	0.000000	0.000000	0.000000
CHS.318	SPSB1	1	+	9292882	9369532	0.031462	0.635034	2.283495
CHS.327	SLC25A33	1	+	9539469	9583217	0.112062	1.184754	4.260215
CHS.316	H6PD	1	+	9234767	9271337	2.909868	12.027162	43.248047
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.687637	4.032105	14.498907
CHS.338	LOC105376717	1	+	9850773	9855490	0.000000	0.000000	0.000000
CHS.343	RBP7	1	+	9997197	10016020	8.267061	24.556755	88.302773
CHS.341	LZIC	1	-	9922113	9995987	2.731668	4.231318	15.215249
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.541112	7.462337	26.833559
CHS.328	TMEM201	1	+	9588843	9614877	0.207741	0.955095	3.434392
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.330	LOC105376712	1	-	9628447	9629428	0.839017	1.106994	3.980602
CHS.331	PIK3CD	1	+	9629889	9729114	4.138792	78.138161	280.974274
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	9.048820	11.938960	42.930889
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	8.827974	11.647579	41.883118
CHS.334	CLSTN1	1	-	9728374	9824526	5.294564	30.476051	109.587761
CHS.345	UBE4B	1	+	10032983	10181239	4.664803	23.415701	84.199699
CHS.349	KIF1B	1	+	10210706	10381603	3.517716	26.372210	94.830902
CHS.350	LOC105376725	1	-	10357983	10366610	0.546153	0.720591	2.591148
CHS.348	-	1	+	10382101	10397576	0.712267	1.005721	3.616438
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.668319	0.881776	3.170748
CHS.357	APITD1	1	+	10430102	10445492	0.136922	0.787033	2.830065
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.326379	0.694457	2.497172
CHS.355	CORT	1	+	10449719	10452003	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	2.595001	4.681827	16.835217
CHS.354	PGD	1	+	10398992	10420614	15.582716	66.478722	239.048508
CHS.360	PEX14	1	+	10474946	10630762	0.275884	6.198418	22.288673
CHS.366	LOC105376735	1	-	10913618	10918697	0.000000	0.000000	0.000000
CHS.368	C1orf127	1	-	10946231	10982037	0.031572	0.052009	0.187018
CHS.361	CASZ1	1	-	10636602	10796676	1.126053	10.908669	39.226101
CHS.363	-	1	+	10691949	10693864	0.000000	0.000000	0.000000
CHS.372	SRM	1	-	11049783	11060053	0.589662	3.639470	13.087042
CHS.370	TARDBP	1	+	11012344	11030528	8.206366	33.469933	120.353355
CHS.371	MASP2	1	-	11026523	11047239	0.049269	0.078536	0.282403
CHS.375	EXOSC10	1	-	11066613	11099910	3.958874	19.339693	69.542923
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.385	LOC105376737	1	-	11311439	11317461	0.000000	0.000000	0.000000
CHS.390	DISP3	1	+	11479155	11537583	0.035582	0.090863	0.326730
CHS.383	UBIAD1	1	+	11273198	11305720	0.680273	2.554552	9.185822
CHS.392	FBXO2	1	-	11636948	11654831	0.063403	0.116912	0.420398
CHS.393	FBXO44	1	+	11654375	11663327	1.476366	2.917784	10.491956
CHS.378	MTOR	1	-	11106531	11262551	2.460945	19.532358	70.235718
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.411269	0.580869	2.088725
CHS.394	FBXO6	1	+	11664093	11674354	0.229109	1.217898	4.379398
CHS.395	MAD2L2	1	-	11674480	11691788	1.935091	5.654994	20.334593
CHS.396	DRAXIN	1	+	11686635	11721766	0.037941	0.270531	0.972794
CHS.398	-	1	-	11726250	11731832	0.000000	0.000000	0.000000
CHS.400	AGTRAP	1	+	11736085	11750771	2.220100	24.424328	87.826584
CHS.412	KIAA2013	1	-	11919538	11926428	5.168001	16.352964	58.803055
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	3.093123	5.581514	20.070370
CHS.405	CLCN6	1	+	11806096	11843318	1.654076	7.145237	25.693308
CHS.406	-	1	-	11829337	11833514	1.228371	1.620706	5.827838
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.477449	1.454706	5.230926
CHS.407	NPPA	1	-	11845709	11851835	0.136210	0.752299	2.705165
CHS.408	NPPB	1	-	11857442	11858945	0.000000	0.000000	0.000000
CHS.411	-	1	+	11893729	11897490	0.000000	0.000000	0.000000
CHS.413	PLOD1	1	+	11934667	11975637	1.975843	7.779294	27.973288
CHS.416	MIIP	1	+	12019242	12032271	0.800510	4.658117	16.749960
CHS.415	MFN2	1	+	11980181	12013515	8.937637	13.107691	47.133484
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.331880	0.437881	1.574559
CHS.454	HNRNPCL3	1	+	13061232	13062237	0.010769	0.014209	0.051092
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.460	HNRNPCL4	1	-	13164555	13165482	0.018678	0.024644	0.088615
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.434	LOC105376744	1	+	12525256	12528881	0.056012	0.159042	0.571895
CHS.437	DHRS3	1	-	12567910	12618361	1.799685	9.158784	32.933746
CHS.438	-	1	+	12607451	12615865	1.992092	2.628355	9.451208
CHS.419	TNFRSF8	1	+	12063318	12144666	0.450599	3.984502	14.327730
CHS.429	TNFRSF1B	1	+	12166948	12209227	11.545731	54.675045	196.604080
CHS.430	LOC107984917	1	+	12214242	12227610	2.180897	2.877463	10.346968
CHS.432	VPS13D	1	+	12230039	12512047	3.017712	22.156609	79.672173
CHS.478	LOC105378612	1	+	13670194	13674718	0.000000	0.000000	0.000000
CHS.479	LOC105376756	1	-	13687103	13691892	0.000000	0.000000	0.000000
CHS.481	PRDM2	1	+	13694182	13825079	1.027025	21.629248	77.775848
CHS.486	KAZN	1	+	13892792	15118133	0.030359	4.375144	15.732428
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.000000	0.000000	0.000000
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.022349	0.393342	1.414404
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.506	CTRC	1	+	15438442	15449247	0.097420	0.134151	0.482388
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.093596	0.131662	0.473440
CHS.509	CELA2B	1	+	15476101	15491400	0.000000	0.000000	0.000000
CHS.510	CASP9	1	-	15489522	15526557	0.542639	3.042951	10.942039
CHS.502	FHAD1	1	+	15236559	15400283	0.004779	0.027625	0.099337
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.000000	0.000000	0.000000
CHS.504	LOC101927441	1	-	15399118	15413823	2.489113	5.838326	20.993832
CHS.505	EFHD2	1	+	15409895	15430343	89.424294	210.082977	755.429932
CHS.511	DNAJC16	1	+	15526694	15572397	0.992793	3.535864	12.714491
CHS.512	AGMAT	1	-	15553427	15585110	0.116270	0.411287	1.478932
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.055862	0.078237	0.281331
CHS.516	DDI2	1	+	15617458	15669139	1.052289	14.704401	52.875042
CHS.515	RSC1A1	1	+	15659713	15662030	1.923210	2.537472	9.124407
CHS.517	PLEKHM2	1	+	15681506	15734769	1.499782	20.807589	74.821274
CHS.518	-	1	-	15718706	15725409	1.252338	1.652328	5.941546
CHS.519	SLC25A34	1	+	15735088	15741392	0.367693	0.506543	1.821461
CHS.520	TMEM82	1	+	15742492	15747797	0.000000	0.000000	0.000000
CHS.521	FBLIM1	1	+	15749825	15786592	0.022820	0.120254	0.432416
CHS.534	CLCNKA	1	+	16021991	16039090	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.000000	0.000000	0.000000
CHS.539	LOC101927479	1	+	16154996	16168216	0.000000	0.000000	0.000000
CHS.542	ARHGEF19	1	-	16197580	16212699	0.325016	0.509237	1.831149
CHS.543	ANO7P1	1	-	16215438	16227316	0.042245	0.088349	0.317692
CHS.544	RSG1	1	-	16227491	16237445	0.151603	0.712730	2.562881
CHS.546	FBXO42	1	-	16246840	16352491	0.621259	4.387274	15.776047
CHS.525	FLJ37453	1	-	15807153	15848147	0.184500	1.391868	5.004971
CHS.526	UQCRHL	1	-	15807162	15834214	0.189745	2.985825	10.736623
CHS.524	-	1	-	15819101	15821431	0.069620	0.091856	0.330303
CHS.527	SPEN	1	+	15847864	15945206	17.242680	50.346870	181.040543
CHS.528	ZBTB17	1	-	15941869	15976132	3.469321	10.773422	38.739773
CHS.563	-	1	+	16667155	16671993	0.000000	0.000000	0.000000
CHS.564	FAM231A	1	+	16673003	16673512	0.025817	0.034063	0.122485
CHS.59974	TRNAG-CCC	1	-	16678271	16678341	2.197183	2.898951	10.424234
CHS.59975	TRG-CCC5-1	1	+	16727285	16727355	0.859155	1.133564	4.076143
CHS.565	ESPNP	1	-	16682802	16720157	0.085347	0.228408	0.821325
CHS.566	LOC102723383	1	-	16733778	16736188	0.002972	0.003921	0.014100
CHS.567	MST1L	1	-	16751022	16764480	0.027137	0.051080	0.183678
CHS.547	SZRD1	1	+	16352499	16398148	1.319595	13.904770	49.999672
