Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.99	LOC107985729	1	+	1433233	1435626	0.000000	0.000000	0.000000
CHS.101	ATAD3C	1	+	1448004	1470221	0.000000	0.000000	0.000000
CHS.103	ATAD3B	1	+	1471732	1509467	1.800041	7.323007	25.924956
CHS.105	TMEM240	1	-	1534778	1540360	0.521691	0.661456	2.341691
CHS.104	ATAD3A	1	+	1512143	1534689	3.507391	7.312219	25.886764
CHS.106	SSU72	1	-	1541673	1574882	17.304367	52.608066	186.243397
CHS.107	RP5-832C2.5	1	+	1574975	1577075	1.100020	0.866467	3.067473
CHS.54	C1orf159	1	-	1081811	1116356	1.067992	2.642638	9.355484
CHS.55	-	1	+	1116513	1117326	0.000000	0.000000	0.000000
CHS.56	-	1	-	1127337	1128573	0.000000	0.000000	0.000000
CHS.59	LINC01342	1	+	1137017	1144056	0.000000	0.000000	0.000000
CHS.62	-	1	+	1159664	1170340	0.000000	0.000000	0.000000
CHS.63	TTLL10-AS1	1	-	1173055	1179648	0.000000	0.000000	0.000000
CHS.64	TTLL10	1	+	1173709	1197936	0.000000	0.000000	0.000000
CHS.66	TNFRSF18	1	-	1203508	1207900	0.674672	0.594611	2.105045
CHS.67	TNFRSF4	1	-	1211326	1216812	0.396274	0.454525	1.609114
CHS.68	SDF4	1	-	1216760	1232067	12.968657	55.964138	198.124584
CHS.69	B3GALT6	1	+	1232249	1235041	5.034729	3.965771	14.039647
CHS.71	FAM132A	1	-	1242446	1247218	0.000000	0.000000	0.000000
CHS.72	RP5-902P8.12	1	-	1249777	1251334	0.000000	0.000000	0.000000
CHS.73	UBE2J2	1	-	1253909	1273854	6.132628	15.319009	54.232450
CHS.74	LOC101928895	1	+	1274002	1279447	0.000000	0.000000	0.000000
CHS.75	SCNN1D	1	+	1280415	1292029	0.684142	0.752435	2.663775
CHS.76	ACAP3	1	-	1292384	1307925	3.085872	6.999567	24.779911
CHS.77	PUSL1	1	+	1308562	1311810	5.114923	8.563671	30.317162
CHS.78	CPSF3L	1	-	1311585	1324687	8.035314	23.982159	84.901787
CHS.79	CPTP	1	+	1324756	1328896	2.296174	3.232985	11.445433
CHS.80	TAS1R3	1	+	1331280	1335320	1.877558	1.546797	5.475980
CHS.81	DVL1	1	-	1335278	1349142	3.726699	4.277243	15.142322
CHS.83	MXRA8	1	-	1352689	1363541	1.116929	3.860161	13.665765
CHS.86	AURKAIP1	1	-	1373730	1375438	17.801817	25.046514	88.669824
CHS.89	CCNL2	1	-	1385711	1399338	7.738286	20.793297	73.612559
CHS.90	RP4-758J18.2	1	+	1399527	1402046	4.609014	5.286468	18.715185
CHS.91	MRPL20	1	-	1401896	1407313	6.353898	16.866579	59.711168
CHS.126	CALML6	1	+	1913751	1917296	0.105093	0.149417	0.528968
CHS.135	PRKCZ	1	+	2050470	2185399	0.335168	13.145297	46.537062
CHS.136	RP5-892K4.1	1	-	2141084	2145279	0.734033	0.578185	2.046896
CHS.139	LOC100506504	1	-	2181811	2184176	3.474803	2.737044	9.689699
CHS.138	FAAP20	1	-	2184460	2212720	0.649139	3.909277	13.839646
CHS.140	LOC105378593	1	+	2205359	2220493	0.109811	0.086496	0.306215
CHS.137	LOC105378592	1	-	2207597	2215193	0.000000	0.000000	0.000000
CHS.142	SKI	1	+	2228695	2310213	2.906984	31.632375	111.985128
CHS.159	-	1	+	2548971	2549779	0.603832	0.475628	1.683822
CHS.158	RP3-395M20.12	1	+	2546465	2547460	3.389558	2.669898	9.451988
CHS.109	C1orf233	1	-	1598008	1600096	0.181905	0.143284	0.507253
CHS.110	LOC105378586	1	+	1600314	1607383	0.392668	0.331397	1.173214
CHS.111	MIB2	1	+	1615188	1630610	5.843634	25.432847	90.037521
CHS.113	MMP23B	1	+	1631681	1634654	0.000000	0.000000	0.000000
CHS.114	CDK11B	1	-	1635226	1659839	38.735619	54.646419	193.459587
CHS.116	SLC35E2B	1	-	1660957	1693000	10.606536	20.607167	72.953619
CHS.117	LOC107985731	1	+	1692543	1699202	0.000000	0.000000	0.000000
CHS.118	MMP23A	1	+	1699939	1701808	0.000000	0.000000	0.000000
CHS.119	CDK11A	1	-	1702383	1724837	44.138500	77.623567	274.803431
CHS.120	SLC35E2	1	-	1724838	1746271	5.017134	10.652987	37.713769
CHS.121	NADK	1	-	1751232	1780514	37.475067	89.354584	316.333649
CHS.123	GNB1	1	-	1785122	1891117	10.685314	104.660993	370.521490
CHS.124	LOC105378949	1	+	1891057	1892722	0.000000	0.000000	0.000000
CHS.144	-	1	+	2314906	2324302	0.102291	0.141468	0.500825
CHS.146	MORN1	1	-	2321253	2391751	0.149953	1.142837	4.045878
CHS.145	LOC100129534	1	-	2350414	2352661	0.108986	0.085846	0.303914
CHS.147	-	1	+	2363006	2367698	0.000000	0.000000	0.000000
CHS.148	RER1	1	+	2385067	2405444	3.855867	9.928974	35.150613
CHS.149	PEX10	1	-	2401373	2413797	3.040648	3.019226	10.688681
CHS.150	PLCH2	1	+	2412481	2508587	0.447933	3.182701	11.267416
CHS.151	-	1	-	2445838	2447604	0.000000	0.000000	0.000000
CHS.152	RP3-395M20.3	1	-	2493437	2494479	0.000000	0.000000	0.000000
CHS.153	PANK4	1	-	2508531	2526628	8.130707	11.139578	39.436402
CHS.162	FAM213B	1	+	2586460	2591469	2.313591	4.866803	17.229487
CHS.163	MMEL1	1	-	2588555	2633042	0.000000	0.000000	0.000000
CHS.164	LOC105378597	1	+	2633111	2641043	0.094959	0.076831	0.271996
CHS.165	TTC34	1	-	2636988	2789737	0.000000	0.000000	0.000000
CHS.166	LOC105378603	1	-	2700540	2702756	0.000000	0.000000	0.000000
CHS.167	LOC105378602	1	+	2701377	2702276	0.000000	0.000000	0.000000
CHS.168	LOC105378601	1	+	2762488	2763387	0.000000	0.000000	0.000000
CHS.169	LOC105378598	1	+	2763419	2784745	0.000000	0.000000	0.000000
CHS.170	LOC107985732	1	+	2764564	2765629	0.000000	0.000000	0.000000
CHS.171	LOC105378600	1	+	2766073	2766972	0.000000	0.000000	0.000000
CHS.172	LOC107984904	1	+	2771826	2772891	0.000000	0.000000	0.000000
CHS.173	LOC105378599	1	+	2773495	2774394	0.000000	0.000000	0.000000
CHS.187	ARHGEF16	1	+	3454583	3482186	0.013965	0.041768	0.147869
CHS.157	RP3-395M20.8	1	-	2549920	2557011	3.449243	3.598039	12.737799
CHS.160	TNFRSF14	1	+	2555767	2565622	9.096793	19.851585	70.278703
CHS.161	LOC100996583	1	+	2566535	2584534	0.000000	0.000000	0.000000
CHS.180	PRDM16	1	+	3069025	3438621	0.000000	0.000000	0.000000
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.188	RP11-168F9.2	1	+	3487246	3487627	1.104712	0.870163	3.080556
CHS.189	MEGF6	1	-	3487942	3624779	3.585493	8.598312	30.439797
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.193	TPRG1L	1	+	3624992	3630131	11.379182	10.526009	37.264242
CHS.194	WRAP73	1	-	3630767	3650107	2.417485	6.284531	22.248534
CHS.202	SMIM1	1	+	3772655	3776242	0.775862	0.611133	2.163538
CHS.203	LRRC47	1	-	3779856	3796504	6.776562	9.164002	32.442458
CHS.195	TP73	1	+	3652565	3736201	0.032898	0.202472	0.716794
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.220028	0.173312	0.613561
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	2.678988	7.323304	25.926004
CHS.209	LINC01134	1	+	3900349	3920041	0.071034	0.072590	0.256983
CHS.208	C1orf174	1	-	3889125	3900293	3.093928	3.900597	13.808919
CHS.221	LOC107985376	1	+	4603688	4617555	0.548619	0.481567	1.704845
CHS.228	LOC102724429	1	+	4986550	5021415	0.000000	0.000000	0.000000
CHS.205	DFFB	1	+	3810787	3888993	0.896098	2.668267	9.446216
CHS.206	CEP104	1	-	3812081	3857387	4.709666	16.749375	59.296242
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
CHS.223	AJAP1	1	+	4654775	4792518	0.000000	0.000000	0.000000
CHS.224	-	1	-	4729984	4736438	0.379245	0.298725	1.057548
CHS.245	LINC00337	1	+	6236240	6239444	0.000000	0.000000	0.000000
CHS.247	GPR153	1	-	6247346	6260975	0.622764	0.563985	1.996623
CHS.255	TAS1R1	1	+	6555278	6579757	1.078265	1.217940	4.311759
CHS.258	LOC107984912	1	-	6567548	6579433	0.000000	0.000000	0.000000
CHS.235	NPHP4	1	-	5850677	5992473	0.573543	1.521898	5.387834
CHS.236	-	1	+	5891972	5903913	0.148721	0.382530	1.354237
CHS.237	KCNAB2	1	+	5992298	6105423	2.403564	36.141992	127.950104
CHS.238	CHD5	1	-	6101347	6180311	0.000000	0.000000	0.000000
CHS.239	LOC105376687	1	+	6131763	6132692	0.000000	0.000000	0.000000
CHS.240	RPL22	1	-	6185020	6200842	28.490416	81.142649	287.261705
CHS.241	LOC107985733	1	-	6200492	6209339	0.000000	0.000000	0.000000
CHS.242	LOC102724450	1	-	6204840	6205780	0.000000	0.000000	0.000000
CHS.243	RNF207	1	+	6205475	6221299	0.284412	0.277989	0.984139
CHS.244	ICMT	1	-	6221193	6235984	1.911072	1.604072	5.678745
CHS.259	ZBTB48	1	+	6579967	6589280	4.579604	14.466551	51.214572
CHS.257	KLHL21	1	-	6583341	6603446	3.634537	6.147057	21.761849
CHS.248	ACOT7	1	-	6264227	6393766	0.173799	1.247722	4.417194
CHS.250	HES2	1	-	6413000	6419919	0.000000	0.000000	0.000000
CHS.251	ESPN	1	+	6424776	6470604	0.382789	2.333225	8.260099
CHS.253	TNFRSF25	1	-	6461151	6466195	6.161313	12.184069	43.134118
CHS.252	PLEKHG5	1	-	6466092	6520061	0.871729	0.924427	3.272663
CHS.254	NOL9	1	-	6521217	6554598	3.723850	6.689395	23.681838
CHS.256	LOC107984913	1	-	6603447	6613374	1.447827	1.140429	4.037353
CHS.260	PHF13	1	+	6613696	6624419	0.661204	1.001100	3.544102
CHS.261	THAP3	1	+	6624645	6635586	0.501925	1.835711	6.498794
CHS.262	DNAJC11	1	-	6634168	6701906	1.662477	10.840837	38.378796
CHS.276	VAMP3	1	+	7771269	7781458	7.990554	16.892990	59.804666
CHS.266	CAMTA1	1	+	6785324	7770241	0.074742	12.223902	43.275132
CHS.267	LOC100129476	1	-	7049769	7051940	0.000000	0.000000	0.000000
CHS.268	LOC105376692	1	-	7235643	7240139	0.000000	0.000000	0.000000
CHS.269	LOC102725193	1	-	7379041	7389942	0.000000	0.000000	0.000000
CHS.270	LOC101928836	1	-	7440567	7442144	0.000000	0.000000	0.000000
CHS.271	-	1	-	7487171	7491247	0.000000	0.000000	0.000000
CHS.272	LOC105376691	1	+	7503370	7508625	0.000000	0.000000	0.000000
CHS.273	-	1	-	7613655	7621249	0.000000	0.000000	0.000000
CHS.274	LOC105376689	1	-	7693169	7704032	0.019345	0.016192	0.057324
CHS.280	UTS2	1	-	7846345	7913615	0.620038	0.605353	2.143076
CHS.281	-	1	+	7854895	7887063	0.000000	0.000000	0.000000
CHS.283	-	1	-	7946565	7952890	0.000000	0.000000	0.000000
CHS.282	TNFRSF9	1	-	7915871	7943165	0.712939	1.685925	5.968521
CHS.278	PER3	1	+	7784285	7845468	0.808327	0.813102	2.878550
CHS.279	-	1	-	7800861	7827342	0.605081	0.476612	1.687305
CHS.285	-	1	+	7990907	7997854	0.000000	0.000000	0.000000
CHS.284	PARK7	1	+	7954291	7985282	17.807753	39.416864	139.543823
CHS.286	ERRFI1	1	-	8003039	8026806	0.200062	0.639662	2.264534
CHS.287	LOC107984914	1	+	8026493	8127110	0.008457	0.041413	0.146611
CHS.297	SLC45A1	1	+	8318085	8344167	0.000000	0.000000	0.000000
CHS.298	RERE	1	-	8352343	8826226	4.163958	42.382665	150.043371
CHS.299	-	1	+	8402313	8408669	7.892360	6.216679	22.008325
CHS.300	LOC102724552	1	+	8424645	8435016	1.993058	8.159400	28.885958
CHS.305	-	1	-	8912005	8912711	2.403548	1.893234	6.702439
CHS.303	ENO1	1	-	8860551	8879092	31.243532	70.040891	247.959192
CHS.304	ENO1-AS1	1	+	8878835	8879885	0.000000	0.000000	0.000000
CHS.307	CA6	1	+	8945302	8975161	4.533394	4.189701	14.832404
CHS.310	SLC2A5	1	-	9035019	9093407	0.022867	0.158165	0.559937
CHS.311	LOC107984916	1	-	9100305	9102986	1.195703	0.941835	3.334290
CHS.312	GPR157	1	-	9103390	9129170	0.498462	0.863023	3.055281
CHS.326	-	1	-	9490295	9503471	0.000000	0.000000	0.000000
CHS.318	SPSB1	1	+	9292882	9369532	0.045095	0.615165	2.177810
CHS.316	H6PD	1	+	9234767	9271337	6.216160	9.103119	32.226916
CHS.327	SLC25A33	1	+	9539469	9583217	0.063224	0.399054	1.412732
CHS.328	TMEM201	1	+	9588843	9614877	0.150226	0.407565	1.442865
CHS.329	LOC107985734	1	+	9614641	9622295	0.000000	0.000000	0.000000
CHS.337	CTNNBIP1	1	-	9847976	9910322	0.933325	3.384392	11.981444
CHS.338	LOC105376717	1	+	9850773	9855490	0.126358	0.102308	0.362192
CHS.343	RBP7	1	+	9997197	10016020	10.695852	19.538150	69.169079
CHS.341	LZIC	1	-	9922113	9995987	3.421391	7.679541	27.187159
CHS.342	RP11-84A14.4	1	+	9942923	9996739	0.816970	5.490296	19.436781
CHS.331	PIK3CD	1	+	9629889	9729114	6.143075	71.891386	254.510327
CHS.332	PIK3CD-AS1	1	-	9652610	9654586	8.531837	6.720384	23.791545
CHS.333	PIK3CD-AS2	1	-	9672426	9687574	12.334786	9.715903	34.396299
CHS.334	CLSTN1	1	-	9728374	9824526	7.042016	28.094361	99.459828
CHS.359	RP5-1113E3.3	1	+	10458555	10459338	0.000000	0.000000	0.000000
CHS.357	APITD1	1	+	10430102	10445492	0.280978	1.085876	3.844226
CHS.356	APITD1-CORT	1	+	10430102	10452003	0.197313	0.189723	0.671658
CHS.355	CORT	1	+	10449719	10452003	0.000000	0.000000	0.000000
CHS.358	DFFA	1	-	10460480	10472556	4.748771	5.348606	18.935169
CHS.354	PGD	1	+	10398992	10420614	23.533829	80.557890	285.191539
CHS.345	UBE4B	1	+	10032983	10181239	8.816129	22.824074	80.801928
CHS.349	KIF1B	1	+	10210706	10381603	6.230676	22.391586	79.270830
CHS.350	LOC105376725	1	-	10357983	10366610	2.099171	1.653482	5.853666
CHS.348	-	1	+	10382101	10397576	1.384591	1.167168	4.132014
CHS.368	C1orf127	1	-	10946231	10982037	0.047192	0.094111	0.333172
CHS.360	PEX14	1	+	10474946	10630762	0.644863	6.743297	23.872662
CHS.361	CASZ1	1	-	10636602	10796676	1.777400	4.600064	16.285175
CHS.363	-	1	+	10691949	10693864	0.833716	0.656704	2.324868
CHS.372	SRM	1	-	11049783	11060053	1.248729	5.279139	18.689240
CHS.370	TARDBP	1	+	11012344	11030528	16.691870	33.884545	119.958275
CHS.371	MASP2	1	-	11026523	11047239	0.103140	0.098151	0.347474
CHS.375	EXOSC10	1	-	11066613	11099910	9.416011	20.301035	71.869848
CHS.377	LOC105376736	1	+	11099675	11102105	0.000000	0.000000	0.000000
CHS.387	LOC105376739	1	+	11357945	11364461	0.000000	0.000000	0.000000
CHS.388	LOC105376740	1	+	11371746	11377536	0.000000	0.000000	0.000000
CHS.390	DISP3	1	+	11479155	11537583	0.020675	0.021300	0.075405
CHS.392	FBXO2	1	-	11636948	11654831	0.194402	0.214003	0.757616
CHS.393	FBXO44	1	+	11654375	11663327	2.188822	3.066521	10.856115
CHS.394	FBXO6	1	+	11664093	11674354	0.343883	1.092738	3.868517
CHS.395	MAD2L2	1	-	11674480	11691788	5.327322	9.555791	33.829471
CHS.396	DRAXIN	1	+	11686635	11721766	0.114964	0.489379	1.732502
CHS.398	-	1	-	11726250	11731832	0.000000	0.000000	0.000000
CHS.400	AGTRAP	1	+	11736085	11750771	2.196250	14.123698	50.000803
CHS.378	MTOR	1	-	11106531	11262551	4.878014	25.345780	89.729288
CHS.379	MTOR-AS1	1	+	11143898	11149538	0.000000	0.000000	0.000000
CHS.380	ANGPTL7	1	+	11189289	11195981	0.817083	1.040132	3.682280
CHS.383	UBIAD1	1	+	11273198	11305720	1.279977	3.370203	11.931214
CHS.385	LOC105376737	1	-	11311439	11317461	0.000000	0.000000	0.000000
CHS.401	C1orf167	1	+	11762188	11789585	0.000000	0.000000	0.000000
CHS.402	LOC102724659	1	-	11777077	11779619	0.000000	0.000000	0.000000
CHS.403	MTHFR	1	-	11785714	11806103	2.752627	5.371676	19.016841
CHS.405	CLCN6	1	+	11806096	11843318	4.331780	7.572256	26.807348
CHS.406	-	1	-	11829337	11833514	2.817227	2.219082	7.856008
CHS.404	NPPA-AS1	1	+	11840319	11848079	0.232413	0.570502	2.019696
CHS.407	NPPA	1	-	11845709	11851835	0.000000	0.000000	0.000000
CHS.411	-	1	+	11893729	11897490	0.000000	0.000000	0.000000
CHS.412	KIAA2013	1	-	11919538	11926428	8.145913	14.503087	51.343916
CHS.413	PLOD1	1	+	11934667	11975637	5.240264	6.777185	23.992631
CHS.416	MIIP	1	+	12019242	12032271	0.934756	3.582298	12.682073
CHS.419	TNFRSF8	1	+	12063318	12144666	0.418400	3.607994	12.773041
CHS.415	MFN2	1	+	11980181	12013515	21.611702	22.120196	78.310054
CHS.434	LOC105376744	1	+	12525256	12528881	0.346482	0.587337	2.079293
CHS.447	HNRNPCL1	1	-	12847377	12848756	0.000000	0.000000	0.000000
CHS.454	HNRNPCL3	1	+	13061232	13062237	0.041087	0.032364	0.114574
CHS.457	HNRNPCL2	1	-	13115488	13116854	0.000000	0.000000	0.000000
CHS.460	HNRNPCL4	1	-	13164555	13165482	0.073545	0.057930	0.205085
CHS.468	-	1	+	13327614	13328972	0.000000	0.000000	0.000000
CHS.437	DHRS3	1	-	12567910	12618361	3.632309	6.852152	24.258032
CHS.438	-	1	+	12607451	12615865	1.507456	1.187398	4.203633
CHS.429	TNFRSF1B	1	+	12166948	12209227	25.213305	101.104544	357.930929
CHS.430	LOC107984917	1	+	12214242	12227610	3.273317	2.578337	9.127843
CHS.432	VPS13D	1	+	12230039	12512047	5.209356	18.711038	66.240932
CHS.481	PRDM2	1	+	13694182	13825079	1.867959	23.191408	82.102365
CHS.486	KAZN	1	+	13892792	15118133	0.035046	2.122862	7.515369
CHS.485	LOC107985467	1	+	14214243	14221488	0.000000	0.000000	0.000000
CHS.487	RP11-344F13.1	1	-	14221891	14254889	0.000000	0.000000	0.000000
CHS.488	-	1	-	14275796	14304663	0.000000	0.000000	0.000000
CHS.489	LOC105376762	1	-	14386282	14419973	0.000000	0.000000	0.000000
CHS.491	-	1	-	14754482	14777758	0.000000	0.000000	0.000000
CHS.492	LOC105376759	1	-	14801092	14814895	0.000000	0.000000	0.000000
CHS.493	-	1	-	14816222	14817440	0.000000	0.000000	0.000000
CHS.494	LOC105376758	1	-	14822384	14826229	0.000000	0.000000	0.000000
CHS.495	LOC107985469	1	-	14886750	14911575	0.000000	0.000000	0.000000
CHS.496	-	1	-	14922069	14923964	0.000000	0.000000	0.000000
CHS.498	TMEM51-AS1	1	-	15111693	15153198	0.000000	0.000000	0.000000
CHS.499	TMEM51	1	+	15152418	15222032	0.047084	0.819211	2.900176
CHS.500	C1orf195	1	-	15164069	15171921	0.000000	0.000000	0.000000
CHS.509	CELA2B	1	+	15476101	15491400	0.000000	0.000000	0.000000
CHS.510	CASP9	1	-	15489522	15526557	0.998307	2.355499	8.338954
CHS.511	DNAJC16	1	+	15526694	15572397	1.285159	2.715653	9.613970
CHS.512	AGMAT	1	-	15553427	15585110	0.609863	3.529030	12.493494
CHS.513	RP4-680D5.2	1	-	15586136	15603666	0.000000	0.000000	0.000000
CHS.502	FHAD1	1	+	15236559	15400283	0.000000	0.000000	0.000000
CHS.503	RP3-467K16.2	1	-	15326680	15343883	0.000000	0.000000	0.000000
CHS.504	LOC101927441	1	-	15399118	15413823	3.008329	6.146210	21.758849
CHS.505	EFHD2	1	+	15409895	15430343	178.017792	247.955743	877.814444
CHS.506	CTRC	1	+	15438442	15449247	0.052236	0.042943	0.152027
CHS.507	CELA2A	1	+	15456728	15472091	0.000000	0.000000	0.000000
CHS.508	LOC105376767	1	-	15461665	15467505	0.000000	0.000000	0.000000
CHS.519	SLC25A34	1	+	15735088	15741392	0.741708	0.610016	2.159581
CHS.521	FBLIM1	1	+	15749825	15786592	0.000000	0.000000	0.000000
CHS.516	DDI2	1	+	15617458	15669139	1.412488	11.773473	41.680522
CHS.515	RSC1A1	1	+	15659713	15662030	0.540963	0.426107	1.508508
CHS.517	PLEKHM2	1	+	15681506	15734769	2.179684	14.752621	52.227321
CHS.518	-	1	-	15718706	15725409	1.473557	1.160696	4.109103
CHS.533	CLCNKA	1	+	16021030	16021737	0.000000	0.000000	0.000000
CHS.534	CLCNKA	1	+	16021991	16039090	0.000000	0.000000	0.000000
CHS.538	EPHA2	1	-	16124335	16156104	0.000000	0.000000	0.000000
CHS.539	LOC101927479	1	+	16154996	16168216	0.000000	0.000000	0.000000
CHS.525	FLJ37453	1	-	15807153	15848147	0.258842	1.165773	4.127078
CHS.526	UQCRHL	1	-	15807162	15834214	0.052970	0.698773	2.473799
CHS.524	-	1	-	15819101	15821431	0.265280	0.208957	0.739749
CHS.527	SPEN	1	+	15847864	15945206	31.069502	54.809079	194.035439
CHS.528	ZBTB17	1	-	15941869	15976132	8.506436	16.122649	57.077501
CHS.552	-	1	+	16499368	16502081	0.114959	0.090551	0.320570
CHS.542	ARHGEF19	1	-	16197580	16212699	0.605807	0.566664	2.006107
CHS.543	ANO7P1	1	-	16215438	16227316	0.083247	0.103939	0.367965
CHS.544	RSG1	1	-	16227491	16237445	0.489548	1.544660	5.468415
CHS.546	FBXO42	1	-	16246840	16352491	1.071501	6.137831	21.729187
CHS.547	SZRD1	1	+	16352499	16398148	0.584346	5.234006	18.529459
CHS.548	SPATA21	1	-	16397271	16437842	0.686132	1.059600	3.751203
CHS.549	NECAP2	1	+	16440672	16460675	5.700419	22.387945	79.257941
CHS.550	CROCCP3	1	-	16460091	16499367	4.518903	6.140774	21.739605
CHS.551	LOC107984921	1	+	16460948	16468418	2.812222	2.215140	7.842052
CHS.59975	TRG-CCC5-1	1	+	16727285	16727355	2.859155	2.252108	7.972927
CHS.565	ESPNP	1	-	16682802	16720157	0.072544	0.114432	0.405114
CHS.567	MST1L	1	-	16751022	16764480	0.107789	0.121129	0.428822
CHS.554	RP4-798A10.7	1	+	16514645	16515754	0.846396	0.666692	2.360227
CHS.59971	TRNAN-GUU	1	-	16520585	16520658	0.000000	0.000000	0.000000
CHS.555	RP4-798A10.4	1	+	16520694	16522017	0.000000	0.000000	0.000000
CHS.556	LOC100132147	1	-	16533891	16535652	0.000000	0.000000	0.000000
CHS.59972	TRNAE-UUC	1	-	16535279	16535350	0.000000	0.000000	0.000000
CHS.557	FAM231B	1	+	16535658	16552880	0.000000	0.000000	0.000000
CHS.59973	TRNAG1	1	-	16545939	16546009	0.000000	0.000000	0.000000
CHS.558	NBPF1	1	-	16552510	16613605	2.294776	7.235582	25.615454
CHS.559	LOC105376794	1	+	16613598	16617729	0.000000	0.000000	0.000000
CHS.560	CROCCP2	1	-	16617108	16645573	4.611933	11.179691	39.578410
CHS.561	MST1P2	1	+	16645574	16650420	0.613468	0.562017	1.989655
